,Code,Year,Deaths,LifeExpectancy,GenderInequality,GDP ,Fertility,tertiary_education
1422,BDI,1990,44470.0,44.9,,1275146752.0,7.3651,0.24
1423,BDI,1991,45367.0,44.2,,1323864960.0,7.3364,
1424,BDI,1992,46059.0,43.9,,1234173440.0,7.3005,
1425,BDI,1993,52320.0,37.1,,1251679744.0,7.2724,
1426,BDI,1994,46342.0,44.1,,1208880000.0,7.2302,
1427,BDI,1995,46168.0,44.1,,1267878912.0,7.1836,0.24
1428,BDI,1996,45645.0,44.4,,1114028416.0,7.1234,
1429,BDI,1997,44922.0,45.4,,1188560128.0,7.0404,
1430,BDI,1998,43953.0,46.6,0.623,1079360512.0,6.958,
1431,BDI,1999,42898.0,47.5,0.655,998875648.0,6.8974,
1432,BDI,2000,41890.0,47.5,0.616,1150662400.0,6.8715,0.24
1433,BDI,2001,40997.0,48.4,0.612,1218139776.0,6.849,
1434,BDI,2002,40166.0,49.9,0.611,1101444352.0,6.8187,
1435,BDI,2003,39391.0,50.9,0.597,961157696.0,6.7855,
1436,BDI,2004,38607.0,52.0,0.593,999790528.0,6.7464,
1437,BDI,2005,37617.0,53.0,0.562,1228978432.0,6.7076,0.34
1438,BDI,2006,36555.0,53.9,0.557,1383914240.0,6.6589,
1439,BDI,2007,35469.0,54.7,0.552,1355459968.0,6.5884,
1440,BDI,2008,34397.0,55.7,0.547,1753348480.0,6.5149,
1441,BDI,2009,33323.0,56.4,0.548,2233597696.0,6.4092,
1442,BDI,2010,32252.0,57.1,0.54,2623488256.0,6.2599,0.54
1443,BDI,2011,31225.0,57.8,0.537,2940517888.0,6.1081,
1444,BDI,2012,30151.0,58.5,0.533,3130271744.0,5.9909,
1445,BDI,2013,29101.0,59.2,0.528,3472727040.0,5.8887,
1446,BDI,2014,28109.0,59.9,0.525,3760204032.0,5.7945,
1447,BDI,2015,27250.0,60.2,0.517,,5.6951,
1448,BDI,2016,26465.0,60.8,0.514,,5.5865,
1449,BDI,2017,25728.0,61.6,0.51,,5.4814,
1450,BDI,2018,25101.0,61.7,0.508,,5.38,
1451,BDI,2019,24471.0,62.4,0.507,,5.2713,
1452,BDI,2020,23864.0,61.6,0.506,,5.1766,
1453,KHM,1980,54722.0,47.6,,,5.7737,0.13
1454,KHM,1981,49776.0,48.2,,298584608.0,6.0415,
1455,KHM,1982,46311.0,48.7,,,6.1929,
1456,KHM,1983,44511.0,49.5,,,6.2964,
1457,KHM,1984,43926.0,50.2,,,6.3385,
1458,KHM,1985,43908.0,51.0,,,6.3134,0.15
1459,KHM,1986,44061.0,51.5,,,6.2259,
1460,KHM,1987,44184.0,53.5,,605134592.0,6.0966,
1461,KHM,1988,44293.0,54.3,,774366720.0,5.9441,
1462,KHM,1989,44359.0,54.8,,758924032.0,5.7227,
1463,KHM,1990,44256.0,55.4,0.679,806497664.0,5.6444,0.19
1464,KHM,1991,44014.0,55.8,0.681,1077566720.0,5.565,
1465,KHM,1992,43783.0,56.0,0.681,1140408320.0,5.4466,
1466,KHM,1993,43676.0,56.1,0.675,1689380480.0,5.2737,
1467,KHM,1994,43656.0,56.0,0.666,1823999232.0,5.052,
1468,KHM,1995,43529.0,56.3,0.654,2180581888.0,4.8244,0.24
1469,KHM,1996,43165.0,56.3,0.64,2247644672.0,4.5944,
1470,KHM,1997,42426.0,56.7,0.633,2103361024.0,4.3914,
1471,KHM,1998,41124.0,57.0,0.629,1884187904.0,4.139,
1472,KHM,1999,39109.0,57.7,0.628,2173856256.0,3.922,
1473,KHM,2000,36145.0,58.6,0.602,2415062784.0,3.7719,0.23
1474,KHM,2001,32522.0,60.0,0.599,2764597248.0,3.6519,
1475,KHM,2002,29045.0,61.2,0.595,2858402048.0,3.555,
1476,KHM,2003,26164.0,62.5,0.58,2853045760.0,3.4418,
1477,KHM,2004,23847.0,63.6,0.574,2915417856.0,3.3451,
1478,KHM,2005,22051.0,64.3,0.571,3461162752.0,3.244,0.79
1479,KHM,2006,20627.0,65.1,0.562,3953648384.0,3.1446,
1480,KHM,2007,19394.0,65.7,0.531,4317648384.0,3.084,
1481,KHM,2008,18203.0,66.5,0.531,5631089152.0,2.9691,
1482,KHM,2009,17020.0,67.4,0.513,6677146112.0,2.8713,
1483,KHM,2010,15831.0,67.7,0.51,7275764224.0,2.7736,1.32
1484,KHM,2011,14720.0,68.4,0.507,8007442432.0,2.7012,
1485,KHM,2012,13727.0,68.9,0.504,8886956032.0,2.6639,
1486,KHM,2013,12897.0,69.3,0.501,9882526720.0,2.6196,
1487,KHM,2014,12214.0,69.7,0.493,10196383744.0,2.5892,
1488,KHM,2015,11615.0,69.9,0.484,,2.5497,
1489,KHM,2016,11081.0,70.2,0.475,,2.512,
1490,KHM,2017,10586.0,70.5,0.47,,2.4732,
1491,KHM,2018,10092.0,70.6,0.466,,2.4348,
1492,KHM,2019,9660.0,70.7,0.464,,2.4019,
1493,KHM,2020,9263.0,70.4,0.466,,2.3814,
1494,CMR,1960,57886.0,34.8,,220979024.0,5.6468,
1495,CMR,1961,58118.0,35.4,,234856288.0,5.705,
1496,CMR,1962,58657.0,42.5,,249776400.0,5.7662,
1497,CMR,1963,59310.0,42.9,,258437376.0,5.8284,
1498,CMR,1964,59927.0,43.3,,279423104.0,5.8897,
1499,CMR,1965,60330.0,43.9,,290764416.0,5.9486,
1500,CMR,1966,60373.0,44.4,,304738976.0,6.0044,
1501,CMR,1967,60041.0,45.2,,338232800.0,6.0575,
1502,CMR,1968,59505.0,46.0,,438782432.0,6.1084,
1503,CMR,1969,58845.0,46.8,,480174752.0,6.1432,
1504,CMR,1970,58243.0,47.6,,483334688.0,6.1983,0.13
1505,CMR,1971,57897.0,48.3,,507071584.0,6.255,
1506,CMR,1972,57965.0,48.9,,572938624.0,6.2818,
1507,CMR,1973,58501.0,49.3,,717861632.0,6.3045,
1508,CMR,1974,59537.0,49.6,,964802176.0,6.3372,
1509,CMR,1975,60959.0,49.7,,1244365184.0,6.3934,0.15
1510,CMR,1976,62533.0,49.9,,1712154496.0,6.4494,
1511,CMR,1977,64069.0,50.0,,1929844864.0,6.5198,
1512,CMR,1978,65461.0,50.3,,2299795712.0,6.5621,
1513,CMR,1979,66525.0,50.6,,2744053248.0,6.6134,
1514,CMR,1980,67152.0,51.0,,2900514304.0,6.6583,0.18
1515,CMR,1981,67403.0,51.5,,3800158720.0,6.6361,
1516,CMR,1982,67223.0,52.1,,4191980032.0,6.6171,
1517,CMR,1983,66839.0,52.8,,4869993472.0,6.6052,
1518,CMR,1984,66284.0,53.2,,5865491456.0,6.5846,
1519,CMR,1985,65733.0,53.9,,6349470208.0,6.5837,0.28
1520,CMR,1986,65398.0,54.0,,7245722112.0,6.5879,
1521,CMR,1987,65446.0,54.7,,7528215040.0,6.563,
1522,CMR,1988,66017.0,54.9,,7023351296.0,6.5004,
1523,CMR,1989,67184.0,54.9,,6808501760.0,6.4371,
1524,CMR,1990,69020.0,54.9,0.704,6280312832.0,6.3917,0.45
1525,CMR,1991,71397.0,54.7,0.705,7050473984.0,6.3471,
1526,CMR,1992,74109.0,54.5,0.704,6493321216.0,6.2897,
1527,CMR,1993,76971.0,54.1,0.704,9022647296.0,6.1936,
1528,CMR,1994,79682.0,53.5,0.703,6024904704.0,6.0819,
1529,CMR,1995,82112.0,53.2,0.702,5533968896.0,5.9555,0.64
1530,CMR,1996,84294.0,52.8,0.701,6238013952.0,5.828,
1531,CMR,1997,86186.0,52.7,0.699,6010964480.0,5.7229,
1532,CMR,1998,87642.0,52.6,0.698,5814614016.0,5.6675,
1533,CMR,1999,88505.0,52.7,0.696,6481224704.0,5.6285,
1534,CMR,2000,88919.0,52.9,0.693,6138309120.0,5.5295,0.8
1535,CMR,2001,88983.0,53.1,0.69,6691687424.0,5.4435,
1536,CMR,2002,88875.0,53.4,0.667,7259238400.0,5.4578,
1537,CMR,2003,88666.0,53.9,0.664,8342933504.0,5.4626,
1538,CMR,2004,88526.0,54.2,0.66,8616184832.0,5.4501,
1539,CMR,2005,88539.0,54.4,0.656,9123289088.0,5.4074,1.15
1540,CMR,2006,88311.0,54.9,0.653,9757258752.0,5.3536,
1541,CMR,2007,88046.0,55.2,0.629,10211231744.0,5.3311,
1542,CMR,2008,87465.0,55.7,0.628,12686513152.0,5.2775,
1543,CMR,2009,86809.0,56.1,0.627,15008799744.0,5.2266,
1544,CMR,2010,85217.0,56.6,0.627,15287975936.0,5.1601,1.64
1545,CMR,2011,83456.0,57.1,0.625,16594231296.0,5.0584,
1546,CMR,2012,81318.0,57.8,0.621,16758055936.0,4.9889,
1547,CMR,2013,78857.0,58.5,0.586,18913179648.0,4.914,
1548,CMR,2014,76442.0,58.9,0.584,19478241280.0,4.8545,
1549,CMR,2015,73824.0,59.7,0.582,,4.8324,
1550,CMR,2016,71605.0,60.2,0.579,,4.8177,
1551,CMR,2017,69479.0,60.8,0.578,,4.7736,
1552,CMR,2018,67457.0,61.2,0.572,,4.6938,
1553,CMR,2019,65954.0,61.6,0.57,,4.6226,
1554,CMR,2020,64564.0,60.8,0.566,,4.5432,
1555,CAN,1960,15184.0,71.0,,14676239360.0,3.8957,
1556,CAN,1961,14735.0,71.2,,14559995904.0,3.8391,
1557,CAN,1962,14160.0,71.2,,14992453632.0,3.7559,
1558,CAN,1963,13460.0,71.3,,15948995584.0,3.667,
1559,CAN,1964,12652.0,71.6,,17458200576.0,3.4976,
1560,CAN,1965,11784.0,71.8,,19253426176.0,3.1444,
1561,CAN,1966,10914.0,71.9,,21556664320.0,2.8131,
1562,CAN,1967,10078.0,72.1,,23452987392.0,2.5967,
1563,CAN,1968,9301.0,72.2,,29482954752.0,2.4555,
1564,CAN,1969,8602.0,72.4,,32453156864.0,2.404,
1565,CAN,1970,7987.0,72.6,,36623405056.0,2.3271,9.66
1566,CAN,1971,7453.0,73.0,,40792834048.0,2.1818,
1567,CAN,1972,6991.0,72.8,,45277229056.0,2.0207,
1568,CAN,1973,6583.0,73.1,,53601771520.0,1.9277,
1569,CAN,1974,6216.0,73.1,,68615786496.0,1.872,
1570,CAN,1975,5880.0,73.5,,78580105216.0,1.8497,12.73
1571,CAN,1976,5568.0,73.9,,114961358848.0,1.8213,
1572,CAN,1977,5272.0,74.2,,121311322112.0,1.8012,
1573,CAN,1978,4993.0,74.5,,114018131968.0,1.7548,
1574,CAN,1979,4728.0,74.8,,114774032384.0,1.7573,
1575,CAN,1980,4479.0,75.1,,117837930496.0,1.7388,14.93
1576,CAN,1981,4248.0,75.5,,152385077248.0,1.7013,
1577,CAN,1982,4039.0,75.7,,179465879552.0,1.6894,
1578,CAN,1983,3859.0,76.1,,224667828224.0,1.6778,
1579,CAN,1984,3710.0,76.4,,267171577856.0,1.6803,
1580,CAN,1985,3586.0,76.3,,284235038720.0,1.6657,8.14
1581,CAN,1986,3484.0,76.5,,257486995456.0,1.6637,
1582,CAN,1987,3398.0,76.8,,263934345216.0,1.6528,
1583,CAN,1988,3318.0,76.9,,285219422208.0,1.6878,
1584,CAN,1989,3237.0,77.1,,345346768896.0,1.7585,
1585,CAN,1990,3152.0,77.4,0.193,334487453696.0,1.8086,9.93
1586,CAN,1991,3060.0,77.6,0.189,346065240064.0,1.7316,
1587,CAN,1992,2955.0,77.9,0.188,337527078912.0,1.7213,
1588,CAN,1993,2841.0,77.7,0.185,384832634880.0,1.695,
1589,CAN,1994,2718.0,77.9,0.185,377771819008.0,1.6948,
1590,CAN,1995,2591.0,78.0,0.182,382755504128.0,1.6776,11.54
1591,CAN,1996,2462.0,78.3,0.176,402871844864.0,1.6377,
1592,CAN,1997,2342.0,78.5,0.169,398769258496.0,1.5756,
1593,CAN,1998,2237.0,78.7,0.162,381504061440.0,1.5582,
1594,CAN,1999,2156.0,78.9,0.157,417857634304.0,1.5418,
1595,CAN,2000,2097.0,79.2,0.15,490604724224.0,1.4937,13.89
1596,CAN,2001,2064.0,79.5,0.145,511529910272.0,1.5104,
1597,CAN,2002,2053.0,79.6,0.14,505722142720.0,1.5037,
1598,CAN,2003,2056.0,79.7,0.136,546558345216.0,1.5246,
1599,CAN,2004,2070.0,80.0,0.129,558849196032.0,1.5281,
1600,CAN,2005,2088.0,80.1,0.133,643144482816.0,1.5433,20.47
1601,CAN,2006,2108.0,80.5,0.135,714911121408.0,1.5878,
1602,CAN,2007,2126.0,80.5,0.136,732154626048.0,1.6533,
1603,CAN,2008,2139.0,80.7,0.143,842674667520.0,1.6758,
1604,CAN,2009,2147.0,81.1,0.143,880169189376.0,1.6652,
1605,CAN,2010,2148.0,81.3,0.133,1044162609152.0,1.6296,22.67
1606,CAN,2011,2142.0,81.5,0.123,1116403138560.0,1.615,
1607,CAN,2012,2129.0,81.7,0.12,1154860580864.0,1.6164,
1608,CAN,2013,2110.0,81.8,0.115,1175340974080.0,1.593,
1609,CAN,2014,2086.0,81.9,0.109,1084053913600.0,1.5912,
1610,CAN,2015,2061.0,81.9,0.103,,1.5542,
1611,CAN,2016,2035.0,82.0,0.087,,1.5398,
1612,CAN,2017,2009.0,82.0,0.083,,1.5413,
1613,CAN,2018,1984.0,82.1,0.073,,1.4996,
1614,CAN,2019,1958.0,82.4,0.069,,1.4517,
1615,CAN,2020,1929.0,82.0,0.07,,1.458,
1616,CPV,1960,1737.0,49.4,,,6.8846,
1617,CPV,1961,1735.0,50.0,,,6.9223,
1618,CPV,1962,1734.0,50.4,,,6.9531,
1619,CPV,1963,1731.0,50.9,,,6.9756,
1620,CPV,1964,1723.0,51.3,,,6.9888,
1621,CPV,1965,1713.0,51.8,,,6.9934,
1622,CPV,1966,1693.0,52.4,,,6.9904,
1623,CPV,1967,1666.0,52.7,,,6.9819,
1624,CPV,1968,1633.0,53.2,,,6.9695,
1625,CPV,1969,1590.0,53.7,,,6.9537,
1626,CPV,1970,1536.0,54.3,,,6.9348,
1627,CPV,1971,1475.0,54.8,,,6.9128,
1628,CPV,1972,1409.0,55.3,,,6.8868,
1629,CPV,1973,1342.0,56.0,,,6.8554,
1630,CPV,1974,1275.0,56.8,,,6.8177,
1631,CPV,1975,1212.0,57.9,,32537912.0,6.7713,
1632,CPV,1976,1155.0,58.7,,33846936.0,6.7139,
1633,CPV,1977,1107.0,59.6,,33570808.0,6.6447,
1634,CPV,1978,1070.0,60.3,,35154652.0,6.5641,
1635,CPV,1979,1045.0,60.9,,35767712.0,6.4733,
1636,CPV,1980,1032.0,61.4,,45925384.0,6.375,
1637,CPV,1981,1031.0,61.6,,52640464.0,6.2727,
1638,CPV,1982,1034.0,61.7,,61497980.0,6.1697,
1639,CPV,1983,1038.0,61.7,,69957240.0,6.0684,
1640,CPV,1984,1035.0,61.7,,77082768.0,5.9697,
1641,CPV,1985,1019.0,62.2,,83161128.0,5.8749,
1642,CPV,1986,988.0,62.7,,99348344.0,5.7842,
1643,CPV,1987,948.0,63.4,,111909208.0,5.6948,
1644,CPV,1988,904.0,64.1,,117819592.0,5.6027,
1645,CPV,1989,863.0,64.4,,132141712.0,5.5043,
1646,CPV,1990,831.0,65.0,,151748048.0,5.3924,
1647,CPV,1991,811.0,65.2,,163572480.0,5.2592,
1648,CPV,1992,799.0,65.3,,203501040.0,5.1018,
1649,CPV,1993,790.0,65.3,,326989216.0,4.9209,
1650,CPV,1994,777.0,65.3,,265670768.0,4.7197,
1651,CPV,1995,752.0,64.1,,308690720.0,4.5051,
1652,CPV,1996,710.0,65.8,,321747520.0,4.2865,
1653,CPV,1997,652.0,66.4,,299681440.0,4.0741,
1654,CPV,1998,585.0,67.0,,315142144.0,3.8761,
1655,CPV,1999,516.0,67.6,,366147296.0,3.6972,
1656,CPV,2000,455.0,68.6,,356392000.0,3.5388,
1657,CPV,2001,405.0,69.9,,391107712.0,3.3985,
1658,CPV,2002,368.0,70.7,,414328544.0,3.2706,
1659,CPV,2003,342.0,71.4,,498530048.0,3.1506,
1660,CPV,2004,326.0,72.0,,504844256.0,3.0377,
1661,CPV,2005,317.0,72.7,,534585440.0,2.933,
1662,CPV,2006,312.0,72.2,,602124416.0,2.8387,
1663,CPV,2007,309.0,72.8,,756621824.0,2.7566,
1664,CPV,2008,305.0,72.5,,973336704.0,2.6872,
1665,CPV,2009,299.0,73.1,,1098848000.0,2.6294,
1666,CPV,2010,290.0,73.5,,1077106944.0,2.4737,
1667,CPV,2011,278.0,74.3,,1163913088.0,2.4708,
1668,CPV,2012,264.0,74.5,,1109027712.0,2.2822,
1669,CPV,2013,247.0,75.1,,1175638528.0,2.1981,
1670,CPV,2014,230.0,75.2,,1137176448.0,2.1704,
1671,CPV,2015,213.0,74.6,0.402,,2.1174,
1672,CPV,2016,196.0,75.7,0.391,,2.1231,
1673,CPV,2017,181.0,76.6,0.385,,2.0911,
1674,CPV,2018,168.0,75.7,0.379,,1.9644,
1675,CPV,2019,157.0,76.0,0.378,,1.9322,
1676,CPV,2020,148.0,74.8,0.376,,1.9079,
1677,CAF,1965,17080.0,41.9,,53776740.0,5.9408,
1678,CAF,1966,16974.0,42.5,,56403604.0,5.9833,
1679,CAF,1967,16843.0,43.2,,59319896.0,6.0152,
1680,CAF,1968,16709.0,43.8,,79903168.0,6.0596,
1681,CAF,1969,16562.0,44.4,,78349736.0,6.0369,
1682,CAF,1970,16425.0,45.1,,78794456.0,6.0024,0.09
1683,CAF,1971,16297.0,45.7,,82780160.0,5.9861,
1684,CAF,1972,16179.0,46.3,,92216976.0,5.96,
1685,CAF,1973,16077.0,46.9,,110689064.0,5.9276,
1686,CAF,1974,15991.0,47.4,,120369992.0,5.9106,
1687,CAF,1975,15944.0,47.9,,171169840.0,5.889,0.09
1688,CAF,1976,15929.0,48.4,,251070832.0,5.9319,
1689,CAF,1977,15961.0,48.8,,290819808.0,5.9678,
1690,CAF,1978,16043.0,49.2,,318419808.0,6.0184,
1691,CAF,1979,16195.0,49.6,,330887776.0,6.0706,
1692,CAF,1980,16417.0,49.9,,342965856.0,6.1064,0.36
1693,CAF,1981,16693.0,50.2,,345762784.0,6.1389,
1694,CAF,1982,17027.0,50.3,,428369184.0,6.1409,
1695,CAF,1983,17400.0,50.4,,434547232.0,6.1238,
1696,CAF,1984,17797.0,50.5,,479518016.0,6.1109,
1697,CAF,1985,18177.0,50.5,,673930752.0,6.1064,0.68
1698,CAF,1986,18543.0,50.5,,765605760.0,6.0932,
1699,CAF,1987,18913.0,50.4,,734919424.0,6.1022,
1700,CAF,1988,19310.0,50.2,,711088512.0,6.0807,
1701,CAF,1989,19770.0,50.0,,754144832.0,6.0598,
1702,CAF,1990,20238.0,49.6,0.751,811375552.0,6.0447,0.87
1703,CAF,1991,20668.0,49.3,0.749,780992256.0,6.0317,
1704,CAF,1992,21057.0,48.8,0.748,804473856.0,5.975,
1705,CAF,1993,21434.0,48.4,0.747,852636288.0,5.94,
1706,CAF,1994,21814.0,47.9,0.745,556180288.0,5.9327,
1707,CAF,1995,22231.0,47.4,0.743,706786752.0,5.9716,0.81
1708,CAF,1996,22672.0,46.8,0.742,645951808.0,5.9892,
1709,CAF,1997,23116.0,46.3,0.74,572806272.0,5.9598,
1710,CAF,1998,23523.0,46.0,0.739,584102144.0,5.9344,
1711,CAF,1999,23934.0,45.8,0.711,617734080.0,5.9332,
1712,CAF,2000,24318.0,45.4,0.71,604421568.0,5.9149,0.83
1713,CAF,2001,24652.0,45.4,0.71,647302656.0,5.8514,
1714,CAF,2002,24949.0,45.4,0.709,661476736.0,5.8359,
1715,CAF,2003,25202.0,45.8,0.709,698067840.0,5.8517,
1716,CAF,2004,25409.0,46.0,0.709,693692416.0,5.8271,
1717,CAF,2005,25553.0,46.4,0.694,742662848.0,5.8493,0.82
1718,CAF,2006,25511.0,46.9,0.694,793796480.0,5.8673,
1719,CAF,2007,25379.0,47.4,0.695,848675648.0,5.8924,
1720,CAF,2008,25145.0,48.0,0.696,1079973888.0,5.9144,
1721,CAF,2009,24640.0,48.6,0.7,1272108928.0,5.9219,
1722,CAF,2010,24073.0,49.3,0.701,1285307136.0,5.9365,0.83
1723,CAF,2011,23342.0,49.9,0.688,1381036544.0,5.9626,
1724,CAF,2012,22588.0,50.7,0.686,1382690944.0,6.0056,
1725,CAF,2013,21915.0,50.9,0.687,955700480.0,6.017,
1726,CAF,2014,21124.0,50.6,0.684,1027726976.0,6.024,
1727,CAF,2015,20230.0,52.8,0.68,,6.035,
1728,CAF,2016,19324.0,53.5,0.701,,6.04,
1729,CAF,2017,18713.0,53.7,0.691,,6.0476,
1730,CAF,2018,18182.0,54.4,0.69,,6.0367,
1731,CAF,2019,17534.0,55.0,0.69,,6.0081,
1732,CAF,2020,17069.0,54.6,0.69,,5.9855,
1733,TCD,1977,48582.0,42.3,,536215936.0,6.8955,
1734,TCD,1978,49525.0,42.5,,580914944.0,6.891,
1735,TCD,1979,50420.0,42.8,,474219168.0,6.9054,
1736,TCD,1980,51276.0,43.1,,444495776.0,6.9078,
1737,TCD,1981,52055.0,43.3,,436400064.0,6.9415,
1738,TCD,1982,52814.0,43.7,,477632512.0,6.9612,
1739,TCD,1983,53551.0,44.2,,549165504.0,6.979,
1740,TCD,1984,54312.0,44.5,,690988608.0,7.0154,
1741,TCD,1985,55119.0,45.0,,805015424.0,7.0368,
1742,TCD,1986,55994.0,45.2,,728469184.0,7.0674,
1743,TCD,1987,56970.0,42.8,,711932224.0,7.1045,
1744,TCD,1988,58011.0,45.8,,833471744.0,7.154,
1745,TCD,1989,59124.0,45.9,,876230272.0,7.1863,
1746,TCD,1990,60303.0,44.7,,979142656.0,7.2192,
1747,TCD,1991,61566.0,45.9,,1064365440.0,7.2614,
1748,TCD,1992,62886.0,46.1,,1072227840.0,7.2964,
1749,TCD,1993,64294.0,46.3,,975632896.0,7.3368,
1750,TCD,1994,65743.0,46.4,,770937984.0,7.3101,
1751,TCD,1995,67243.0,46.7,,916233216.0,7.2896,
1752,TCD,1996,68732.0,47.0,,1030240896.0,7.2922,
1753,TCD,1997,70156.0,47.2,,943552000.0,7.2741,
1754,TCD,1998,71474.0,47.2,,1053548800.0,7.2665,
1755,TCD,1999,72701.0,47.4,,948515712.0,7.262,
1756,TCD,2000,73831.0,47.4,,915427904.0,7.2487,
1757,TCD,2001,74917.0,47.8,0.785,1187406976.0,7.2315,
1758,TCD,2002,75946.0,47.9,0.783,1326187264.0,7.2014,
1759,TCD,2003,76935.0,48.2,0.752,1676131712.0,7.1788,
1760,TCD,2004,77804.0,48.2,0.748,2411346176.0,7.16,
1761,TCD,2005,78507.0,48.3,0.745,3655651328.0,7.1343,
1762,TCD,2006,79003.0,48.3,0.743,4033816320.0,7.1179,
1763,TCD,2007,79304.0,48.8,0.75,4317386240.0,7.0918,
1764,TCD,2008,79353.0,49.0,0.748,5631099904.0,7.0634,
1765,TCD,2009,79208.0,49.2,0.747,5939987456.0,7.0205,
1766,TCD,2010,78909.0,49.6,0.747,6897442816.0,6.99,
1767,TCD,2011,78495.0,50.0,0.71,7587295232.0,6.9481,
1768,TCD,2012,78005.0,50.5,0.703,7829570048.0,6.9055,
1769,TCD,2013,77466.0,50.8,0.701,8283516928.0,6.8387,
1770,TCD,2014,76938.0,51.2,0.699,8460952064.0,6.7808,
1771,TCD,2015,76381.0,51.6,0.697,,6.7065,
1772,TCD,2016,75645.0,52.1,0.695,,6.6234,
1773,TCD,2017,74782.0,52.3,0.699,,6.5371,
1774,TCD,2018,73875.0,52.8,0.69,,6.4638,
1775,TCD,2019,72864.0,53.3,0.69,,6.4118,
1776,TCD,2020,71959.0,52.8,0.688,,6.3464,
1777,CHL,1964,36550.0,58.7,,2069396992.0,4.4567,
1778,CHL,1965,33232.0,59.5,,2162068992.0,4.3637,
1779,CHL,1966,29811.0,59.7,,2504851200.0,4.2586,
1780,CHL,1967,26885.0,60.7,,2503421184.0,4.1445,
1781,CHL,1968,24678.0,61.6,,2947844096.0,4.0247,
1782,CHL,1969,23228.0,61.9,,3408240896.0,3.9018,
1783,CHL,1970,22444.0,62.5,,3742132992.0,3.7777,2.65
1784,CHL,1971,21993.0,62.7,,4394612736.0,3.6536,
1785,CHL,1972,21546.0,62.3,,4617504768.0,3.5304,
1786,CHL,1973,20785.0,63.9,,6688883712.0,3.4095,
1787,CHL,1974,19439.0,64.9,,6645424640.0,3.2927,
1788,CHL,1975,17498.0,66.3,,3266663936.0,3.1818,2.73
1789,CHL,1976,15299.0,65.9,,5485824000.0,3.0777,
1790,CHL,1977,13137.0,67.4,,7658423808.0,2.9808,
1791,CHL,1978,11263.0,68.1,,8030880256.0,2.8919,
1792,CHL,1979,9837.0,68.2,,9788204032.0,2.8122,
1793,CHL,1980,8825.0,68.8,,11864225792.0,2.744,2.68
1794,CHL,1981,8014.0,69.9,,16245427200.0,2.6893,
1795,CHL,1982,7266.0,70.3,,13933028352.0,2.648,
1796,CHL,1983,6646.0,70.0,,13043028992.0,2.6191,
1797,CHL,1984,6280.0,70.5,,14459305984.0,2.6009,
1798,CHL,1985,6180.0,71.2,,12846658560.0,2.5917,4.44
1799,CHL,1986,6203.0,71.8,,12090260480.0,2.5893,
1800,CHL,1987,6211.0,72.5,,12790556672.0,2.5904,
1801,CHL,1988,6129.0,72.5,,13852383232.0,2.5913,
1802,CHL,1989,5922.0,72.5,,17348167680.0,2.5887,
1803,CHL,1990,5598.0,72.6,0.512,17773262848.0,2.5787,6.23
1804,CHL,1991,5203.0,73.6,0.506,20653049856.0,2.558,
1805,CHL,1992,4792.0,74.1,0.497,25336678400.0,2.4784,
1806,CHL,1993,4402.0,74.2,0.493,31800301568.0,2.4303,
1807,CHL,1994,4055.0,74.6,0.488,36039258112.0,2.3768,
1808,CHL,1995,3765.0,74.6,0.483,45211705344.0,2.3027,7.54
1809,CHL,1996,3538.0,74.9,0.476,48564756480.0,2.2455,
1810,CHL,1997,3374.0,75.6,0.467,50582712320.0,2.177,
1811,CHL,1998,3228.0,75.7,0.446,47927685120.0,2.1122,
1812,CHL,1999,3043.0,76.0,0.44,45115244544.0,2.0439,
1813,CHL,2000,2813.0,76.9,0.429,52430757888.0,1.987,8.33
1814,CHL,2001,2599.0,76.8,0.43,50249240576.0,1.9607,
1815,CHL,2002,2444.0,77.4,0.409,47362531328.0,1.9349,
1816,CHL,2003,2343.0,77.4,0.395,47674933248.0,1.873,
1817,CHL,2004,2272.0,77.6,0.388,54962483200.0,1.8262,
1818,CHL,2005,2218.0,78.0,0.37,68422029312.0,1.8035,7.43
1819,CHL,2006,2186.0,78.3,0.367,84061683712.0,1.8026,
1820,CHL,2007,2178.0,77.8,0.361,86501179392.0,1.826,
1821,CHL,2008,2184.0,78.5,0.356,97710800896.0,1.8495,
1822,CHL,2009,2181.0,78.7,0.347,110382440448.0,1.8554,
1823,CHL,2010,2160.0,78.5,0.339,140786204672.0,1.8441,5.92
1824,CHL,2011,2126.0,79.1,0.327,156554756096.0,1.8226,
1825,CHL,2012,2090.0,79.0,0.32,167904051200.0,1.798,
1826,CHL,2013,2047.0,79.3,0.3,177236443136.0,1.7859,
1827,CHL,2014,1991.0,79.5,0.288,157240016896.0,1.7745,
1828,CHL,2015,1920.0,79.7,0.277,,1.7373,
1829,CHL,2016,1840.0,80.1,0.259,,1.6756,
1830,CHL,2017,1760.0,80.4,0.243,,1.5978,
1831,CHL,2018,1685.0,80.1,0.207,,1.5637,
1832,CHL,2019,1615.0,80.3,0.206,,1.5452,
1833,CHL,2020,1544.0,79.4,0.21,,1.5371,
1834,CHN,1974,2429513.0,60.2,,60850319360.0,4.17,
1835,CHN,1975,2181334.0,60.9,,72852054016.0,3.571,0.46
1836,CHN,1976,1949754.0,61.8,,84382326784.0,3.235,
1837,CHN,1977,1744390.0,62.5,,98802860032.0,2.844,
1838,CHN,1978,1569149.0,63.2,,77382008832.0,2.716,
1839,CHN,1979,1430092.0,63.9,,83508289536.0,2.745,
