,Code,Year,Deaths,Fertility,GDP ,GenderInequality,LifeExpectancy,tertiary_education,Income
15755,PRT,1897,1.0,0.9637928476035019,0.02553195345164763,1.0,0.10298905001479737,0.0,high_income
15756,PRT,1898,1.0,0.9637928476035019,0.023779578280091345,1.0,0.10298905001479737,0.0,high_income
15757,PRT,1899,1.0,0.9637928476035019,0.027793706344361995,1.0,0.10298905001479737,0.0,high_income
15758,PRT,1900,1.0,0.9637928476035019,0.029414051509180715,1.0,0.10298905001479737,0.0,high_income
15759,PRT,1901,1.0,0.9637928476035019,0.0281874916013648,1.0,0.10298905001479737,0.0,high_income
15760,PRT,1902,1.0,0.9637928476035019,0.03236219080063204,1.0,0.10298905001479737,0.0,high_income
15761,PRT,1903,1.0,0.9637928476035019,0.03475054820159611,1.0,0.10298905001479737,0.0,high_income
15762,PRT,1904,1.0,0.9637928476035019,0.03686192245251535,1.0,0.10298905001479737,0.0,high_income
15763,PRT,1905,1.0,0.9637928476035019,0.04277045851056373,1.0,0.10298905001479737,0.0,high_income
15764,PRT,1906,1.0,0.9637928476035019,0.045485619882449604,1.0,0.10298905001479737,0.0,high_income
15765,PRT,1907,1.0,0.9637928476035019,0.04616092981824466,1.0,0.10298905001479737,0.0,high_income
15766,PRT,1908,1.0,0.9637928476035019,0.0415355026796261,1.0,0.10298905001479737,0.0,high_income
15767,PRT,1909,1.0,0.9637928476035019,0.042398972911263995,1.0,0.10298905001479737,0.0,high_income
15768,PRT,1910,1.0,0.9637928476035019,0.04589888826199061,1.0,0.10298905001479737,0.0,high_income
15769,PRT,1911,1.0,0.9637928476035019,0.04518561057325512,1.0,0.10298905001479737,0.0,high_income
15770,PRT,1912,1.0,0.9637928476035019,0.04690800235013376,1.0,0.10298905001479737,0.0,high_income
15771,PRT,1913,1.0,0.9637928476035019,0.04500685185031967,1.0,0.10298905001479737,0.0,high_income
15772,PRT,1914,1.0,0.9637928476035019,0.03794286355560003,1.0,0.10298905001479737,0.0,high_income
15773,PRT,1915,1.0,0.9637928476035019,0.03340329958302418,1.0,0.10298905001479737,0.0,high_income
15774,PRT,1916,1.0,0.9637928476035019,0.03734074416701819,1.0,0.10298905001479737,0.0,high_income
15775,PRT,1917,1.0,0.9637928476035019,0.03477883523329007,1.0,0.10298905001479737,0.0,high_income
15776,PRT,1918,1.0,0.9637928476035019,0.04252405284012331,1.0,0.10298905001479737,0.0,high_income
15777,PRT,1919,1.0,0.9637928476035019,0.05412667461295518,1.0,0.10298905001479737,0.0,high_income
15778,PRT,1920,1.0,0.9637928476035019,0.031412227529776064,1.0,0.10298905001479737,0.0,high_income
