,Code,Year,Deaths,Fertility,GDP ,GenderInequality,LifeExpectancy,tertiary_education
536,ARG,1914,,,372034528.0,,,
537,ARG,1915,,,441415680.0,,,
538,ARG,1916,,,491892864.0,,,
539,ARG,1917,,,504187648.0,,,
540,ARG,1918,,,674281728.0,,,
541,ARG,1919,,,765524608.0,,,
542,ARG,1920,,,755142784.0,,48.65,
543,ARG,1921,,,669744768.0,,,
544,ARG,1922,,,561915648.0,,,
545,ARG,1923,,,709939776.0,,,
546,ARG,1924,,,694281792.0,,,
547,ARG,1925,,,798485120.0,,50.6,
548,ARG,1926,,,780731584.0,,,
549,ARG,1927,,,821522304.0,,,
550,ARG,1928,,,924307328.0,,,
551,ARG,1929,,,932699136.0,,,
552,ARG,1930,,,756896256.0,,52.55,
553,ARG,1931,,,898887552.0,,,
554,ARG,1932,,,902191808.0,,,
555,ARG,1933,,,785934400.0,,,
556,ARG,1934,,,577598208.0,,,
557,ARG,1935,,,619155520.0,,54.45,
558,ARG,1936,,,683366912.0,,,
559,ARG,1937,,,797404608.0,,,
560,ARG,1938,,,761789888.0,,,
561,ARG,1939,,,822425536.0,,,
562,ARG,1940,,,955409216.0,,56.45,
563,ARG,1941,,,986968064.0,,,
564,ARG,1942,,,894920768.0,,,
565,ARG,1943,,,987608256.0,,,
566,ARG,1944,,,1164406144.0,,,
567,ARG,1945,,,1315993344.0,,58.4,
568,ARG,1946,,,1617758208.0,,,
569,ARG,1947,,,1998366080.0,,,
570,ARG,1948,,,2165587200.0,,,
571,ARG,1949,,,1590254848.0,,,
572,ARG,1950,,3.1638,1652225408.0,,61.2,
573,ARG,1951,,3.1614,2331697408.0,,61.6,
574,ARG,1952,,3.1566,3083972608.0,,62.3,
575,ARG,1953,,3.1516,3597986816.0,,62.4,
576,ARG,1954,,3.141,3801888512.0,,62.9,
577,ARG,1955,,3.1393,1750655872.0,,62.5,
578,ARG,1956,,3.1473,2072362368.0,,63.4,
579,ARG,1957,,3.1744,2709742080.0,,63.0,
580,ARG,1958,,3.1122,2033859456.0,,64.0,
581,ARG,1959,,3.0921,3597201664.0,,63.8,
582,ARG,1960,,3.0745,4552486400.0,,64.0,
583,ARG,1961,,3.0689,5530262528.0,,64.4,
584,ARG,1962,,3.1058,5016283136.0,,64.2,
585,ARG,1963,,3.1015,6525761024.0,,64.4,
586,ARG,1964,,3.0802,9144735744.0,,64.4,
587,ARG,1965,,3.0618,10123113472.0,,64.6,
588,ARG,1966,,3.0482,10225174528.0,,64.9,
589,ARG,1967,,3.0387,8783412224.0,,65.0,
590,ARG,1968,,3.0274,11015366656.0,,64.9,
591,ARG,1969,,3.0518,13023463424.0,,64.9,
592,ARG,1970,,3.0883,13160098816.0,,65.6,2.52
593,ARG,1971,,3.1078,13680841728.0,,65.5,
594,ARG,1972,,3.1455,13906745344.0,,65.9,
595,ARG,1973,,3.1981,21446936576.0,,66.3,
596,ARG,1974,,3.2511,30985267200.0,,66.6,
597,ARG,1975,,3.3009,23704418304.0,,67.1,3.64
598,ARG,1976,,3.3389,28476338176.0,,67.2,
599,ARG,1977,,3.3593,32550957056.0,,67.9,
600,ARG,1978,34296.0,3.3593,30290505728.0,,68.2,
601,ARG,1979,31714.0,3.3387,32699631616.0,,68.5,
602,ARG,1980,29167.0,3.3013,33116329984.0,,68.6,3.43
603,ARG,1981,26906.0,3.2535,39152824320.0,,69.0,
604,ARG,1982,24982.0,3.2039,48261566464.0,,68.9,
605,ARG,1983,23335.0,3.1594,68597616640.0,,69.3,
606,ARG,1984,21968.0,3.1227,59461914624.0,,69.2,
607,ARG,1985,20984.0,3.0951,68898332672.0,,69.7,4.99
608,ARG,1986,20458.0,3.0753,75679137792.0,,70.1,
609,ARG,1987,20307.0,3.0589,67988873216.0,,70.6,
610,ARG,1988,20374.0,3.0417,70949691392.0,,71.1,
611,ARG,1989,20516.0,3.0219,46838398976.0,,71.4,
612,ARG,1990,20549.0,3.0342,79606398976.0,0.442,71.8,5.77
613,ARG,1991,20316.0,3.0119,,0.439,72.3,
614,ARG,1992,19811.0,2.9875,,0.436,72.4,
615,ARG,1993,19123.0,2.9661,,0.43,72.6,
616,ARG,1994,18329.0,2.9354,,0.429,73.2,
617,ARG,1995,17498.0,2.8638,,0.426,73.1,4.32
618,ARG,1996,16679.0,2.781,,0.422,73.3,
619,ARG,1997,15913.0,2.7057,,0.419,73.1,
620,ARG,1998,15217.0,2.6616,,0.415,73.5,
621,ARG,1999,14601.0,2.643,,0.415,73.7,
622,ARG,2000,14067.0,2.5906,,0.413,73.9,3.1
623,ARG,2001,13604.0,2.5313,,0.412,74.2,
624,ARG,2002,13180.0,2.4929,65204039680.0,0.39,74.4,
625,ARG,2003,12766.0,2.4514,78143004672.0,0.385,74.1,
626,ARG,2004,12353.0,2.4304,99335421952.0,0.377,74.9,
627,ARG,2005,11983.0,2.4259,,0.373,75.1,3.09
628,ARG,2006,11690.0,2.4004,,0.369,75.4,
629,ARG,2007,11453.0,2.3695,,0.367,75.0,
630,ARG,2008,11229.0,2.3411,,0.363,75.6,
631,ARG,2009,10981.0,2.3441,,0.369,75.9,
632,ARG,2010,10683.0,2.3462,,0.364,75.7,2.87
633,ARG,2011,10320.0,2.3382,,0.362,76.1,
634,ARG,2012,9912.0,2.3304,,0.36,76.5,
635,ARG,2013,9491.0,2.3218,,0.356,76.5,
636,ARG,2014,9077.0,2.3121,,0.351,76.8,
637,ARG,2015,8656.0,2.301,,0.345,76.8,
638,ARG,2016,8219.0,2.2407,,0.338,76.3,
639,ARG,2017,7767.0,2.1676,,0.328,76.8,
640,ARG,2018,7309.0,2.0392,,0.315,77.0,
641,ARG,2019,6854.0,1.9938,,0.306,77.3,
642,ARG,2020,6436.0,1.9115,,0.293,75.9,
643,ARG,2021,,1.8854,,0.287,75.4,
644,ARM,1950,,4.9045,,,59.3,
645,ARM,1951,,4.852,,,59.4,
646,ARM,1952,,4.8079,,,59.5,
647,ARM,1953,,4.7923,,,59.8,
648,ARM,1954,,4.7955,,,60.1,
649,ARM,1955,,4.7982,,,60.4,
650,ARM,1956,,4.8903,,,60.6,
651,ARM,1957,,4.9177,,,60.8,
652,ARM,1958,,4.9103,,,61.0,
653,ARM,1959,,4.8667,,,61.3,
654,ARM,1960,,4.7865,,,61.4,
655,ARM,1961,,4.6704,,,61.8,
656,ARM,1962,,4.5212,,,62.1,
657,ARM,1963,,4.3447,,,62.2,
658,ARM,1964,,4.1501,,,62.4,
659,ARM,1965,,3.9881,,,62.8,
660,ARM,1966,,3.8291,,,62.9,
661,ARM,1967,,3.731,,,63.2,
662,ARM,1968,,3.6222,,,63.3,
663,ARM,1969,,3.4881,,,63.7,
664,ARM,1970,,3.4016,,,63.9,6.71
665,ARM,1971,,3.357,,,64.2,
666,ARM,1972,,3.2699,,,64.5,
667,ARM,1973,,3.155,,,64.6,
668,ARM,1974,,3.0511,,,64.8,
669,ARM,1975,,2.9567,,,65.0,7.22
670,ARM,1976,,2.8508,,,65.2,
671,ARM,1977,,2.7604,,,65.4,
672,ARM,1978,,2.6561,,,65.7,
673,ARM,1979,,2.5568,,,66.0,
674,ARM,1980,,2.5051,,,66.2,7.78
675,ARM,1981,5187.0,2.4994,,,66.6,
676,ARM,1982,5116.0,2.5033,,,66.9,
677,ARM,1983,5039.0,2.5717,,,67.2,
678,ARM,1984,4942.0,2.6295,,,67.5,
679,ARM,1985,4823.0,2.6493,,,67.9,9.32
680,ARM,1986,4675.0,2.6494,,,68.2,
681,ARM,1987,4495.0,2.6601,,,68.1,
682,ARM,1988,7514.0,2.6799,,,53.9,
683,ARM,1989,4015.0,2.706,,,68.7,
684,ARM,1990,3746.0,2.7128,1270999808.0,0.47,68.8,10.04
685,ARM,1991,3443.0,2.6452,1172885504.0,0.468,68.6,
686,ARM,1992,3123.0,2.5085,725081536.0,0.487,68.6,
687,ARM,1993,2798.0,2.3151,800983936.0,0.491,68.8,
688,ARM,1994,2480.0,2.1672,859360192.0,0.481,69.1,
689,ARM,1995,2182.0,2.0551,930425728.0,0.469,69.3,10.47
690,ARM,1996,1918.0,1.9701,1023590080.0,0.463,69.8,
691,ARM,1997,1689.0,1.8916,1001461056.0,0.446,69.9,
692,ARM,1998,1500.0,1.7906,1143477504.0,0.438,70.5,
693,ARM,1999,1351.0,1.7094,1140613248.0,0.462,70.3,
694,ARM,2000,1238.0,1.6029,1263411712.0,0.453,70.6,10.08
695,ARM,2001,1156.0,1.5441,1471604352.0,0.444,70.9,
696,ARM,2002,1098.0,1.5249,1585545344.0,0.439,71.0,
697,ARM,2003,1054.0,1.5342,1719246208.0,0.408,71.4,
698,ARM,2004,1018.0,1.5412,1953475712.0,0.394,71.4,
699,ARM,2005,985.0,1.54,2695248384.0,0.386,71.8,11.51
700,ARM,2006,952.0,1.349,3469866496.0,0.376,72.0,
701,ARM,2007,917.0,1.4175,4601052160.0,0.331,72.3,
702,ARM,2008,882.0,1.4408,6343753728.0,0.348,72.4,
703,ARM,2009,846.0,1.5512,5551275008.0,0.341,72.8,
704,ARM,2010,807.0,1.501,5993061888.0,0.346,73.2,
705,ARM,2011,767.0,1.5,6330107392.0,0.342,73.3,
706,ARM,2012,727.0,1.6004,6722528768.0,0.327,73.5,
707,ARM,2013,687.0,1.6001,7113967616.0,0.305,73.7,
708,ARM,2014,649.0,1.7029,7076674048.0,0.313,74.1,
709,ARM,2015,611.0,1.6018,,0.309,74.4,
710,ARM,2016,575.0,1.6256,,0.306,74.7,
711,ARM,2017,538.0,1.5622,,0.261,74.9,
712,ARM,2018,503.0,1.5716,,0.26,75.1,
713,ARM,2019,469.0,1.575,,0.239,75.4,
714,ARM,2020,437.0,1.575,,0.239,72.2,
715,ARM,2021,,1.575,,0.216,72.0,
716,ASM,1950,,6.1644,,,61.0,
717,ASM,1951,,6.1231,,,61.4,
718,ASM,1952,,6.0927,,,61.6,
719,ASM,1953,,6.0606,,,61.3,
720,ASM,1954,,6.0631,,,62.1,
721,ASM,1955,,6.1048,,,62.3,
722,ASM,1956,,6.1619,,,62.6,
723,ASM,1957,,6.2767,,,62.9,
724,ASM,1958,,6.3913,,,63.3,
725,ASM,1959,,6.4767,,,63.6,
726,ASM,1960,,6.4954,,,64.7,
727,ASM,1961,,6.5389,,,65.5,
728,ASM,1962,,6.5895,,,65.9,
729,ASM,1963,,6.6253,,,65.9,
730,ASM,1964,,6.6496,,,66.3,
731,ASM,1965,,6.6161,,,66.3,
732,ASM,1966,,6.5303,,,58.8,
733,ASM,1967,,6.3958,,,66.2,
734,ASM,1968,,6.2514,,,66.2,
735,ASM,1969,,6.112,,,66.4,
736,ASM,1970,,5.9415,,,66.6,
737,ASM,1971,,5.7633,,,67.1,
738,ASM,1972,,5.5451,,,67.3,
739,ASM,1973,,5.3631,,,67.4,
740,ASM,1974,,5.2365,,,67.7,
741,ASM,1975,,5.1111,,,67.8,
742,ASM,1976,,5.0033,,,68.0,
743,ASM,1977,,4.9518,,,68.2,
744,ASM,1978,,4.8256,,,68.5,
745,ASM,1979,,4.7153,,,68.7,
746,ASM,1980,,4.6077,,,68.9,
747,ASM,1981,,4.5021,,,69.2,
748,ASM,1982,,4.4069,,,69.3,
749,ASM,1983,,4.3291,,,69.5,
750,ASM,1984,,4.3252,,,69.7,
751,ASM,1985,,4.324,,,70.0,
752,ASM,1986,,4.3243,,,70.2,
753,ASM,1987,,4.3283,,,70.8,
754,ASM,1988,,4.3479,,,70.4,
755,ASM,1989,,4.4122,,,70.1,
756,ASM,1990,,4.4502,,,69.9,
757,ASM,1991,,4.486,,,70.6,
758,ASM,1992,,4.4734,,,70.6,
759,ASM,1993,,4.4719,,,70.8,
760,ASM,1994,,4.3455,,,70.8,
761,ASM,1995,,4.1797,,,71.1,
762,ASM,1996,,4.0504,,,71.1,
763,ASM,1997,,3.9782,,,71.3,
764,ASM,1998,,3.9572,,,71.3,
765,ASM,1999,,3.957,,,71.1,
766,ASM,2000,,3.9524,,,71.0,
767,ASM,2001,,3.9355,,,70.9,
768,ASM,2002,,3.924,,,71.3,
769,ASM,2003,,3.9279,,,71.1,
770,ASM,2004,,3.9248,,,72.0,
771,ASM,2005,,3.8569,,,72.3,
772,ASM,2006,,3.7295,,,72.1,
773,ASM,2007,,3.5966,,,72.1,
774,ASM,2008,,3.5036,,,72.1,
775,ASM,2009,,3.4259,,,70.5,
776,ASM,2010,,3.3366,,,72.1,
777,ASM,2011,,3.2138,,,72.1,
778,ASM,2012,,3.082,,,72.3,
779,ASM,2013,,2.9487,,,72.3,
780,ASM,2014,,2.8332,,,72.3,
781,ASM,2015,,2.7327,,,72.5,
782,ASM,2016,,2.6277,,,72.4,
783,ASM,2017,,2.5176,,,72.5,
784,ASM,2018,,2.4151,,,72.5,
785,ASM,2019,,2.3337,,,72.3,
786,ASM,2020,,2.2973,,,72.4,
787,ASM,2021,,2.2741,,,72.5,
788,ATG,1950,,5.1241,,,,
789,ATG,1951,,5.0629,,,,
790,ATG,1952,,5.0106,,,,
791,ATG,1953,,4.9547,,,58.3,
792,ATG,1954,,4.9165,,,58.7,
793,ATG,1955,,4.8663,,,59.1,
794,ATG,1956,,4.8193,,,59.5,
795,ATG,1957,,4.7686,,,59.9,
796,ATG,1958,,4.7192,,,60.4,
797,ATG,1959,,4.6595,,,60.9,
798,ATG,1960,,4.6022,,,61.6,
799,ATG,1961,,4.5592,,,62.4,
800,ATG,1962,,4.5465,,,63.2,
801,ATG,1963,,4.5357,,,64.1,
802,ATG,1964,,4.4844,,,65.1,
803,ATG,1965,,4.4156,,,66.0,
804,ATG,1966,,4.3224,,,67.0,
805,ATG,1967,,4.178,,,67.9,
806,ATG,1968,,4.0145,,,68.7,
807,ATG,1969,,3.8287,,,69.5,
808,ATG,1970,,3.6277,,,70.1,
809,ATG,1971,49.0,3.4546,,,70.7,
810,ATG,1972,44.0,3.2871,,,71.0,
811,ATG,1973,39.0,3.1259,,,71.3,
812,ATG,1974,35.0,2.9321,,,71.7,
813,ATG,1975,31.0,2.7703,,,72.0,
814,ATG,1976,28.0,2.7802,,,72.4,
815,ATG,1977,25.0,2.7838,37918756.0,,72.5,
816,ATG,1978,22.0,2.5733,39037544.0,,72.9,
817,ATG,1979,20.0,2.6318,43554324.0,,73.0,
818,ATG,1980,19.0,2.3114,47361136.0,,73.2,
819,ATG,1981,17.0,2.1658,61937872.0,,73.3,
820,ATG,1982,17.0,2.0872,78970128.0,,73.5,
821,ATG,1983,16.0,2.1155,101116296.0,,73.5,
822,ATG,1984,16.0,2.0383,130446856.0,,73.5,
823,ATG,1985,16.0,2.1512,157300896.0,,73.6,
824,ATG,1986,15.0,2.0322,167749696.0,,73.6,
825,ATG,1987,15.0,2.0668,175301216.0,,73.6,
826,ATG,1988,16.0,2.132,190404896.0,,73.5,
827,ATG,1989,16.0,2.1992,228214256.0,,73.4,
828,ATG,1990,16.0,2.2492,220523424.0,,73.5,
829,ATG,1991,17.0,2.0362,232696656.0,,73.4,
830,ATG,1992,18.0,2.1262,241449120.0,,73.4,
831,ATG,1993,19.0,2.0363,304399264.0,,73.5,
832,ATG,1994,19.0,2.069,326771584.0,,73.6,
833,ATG,1995,20.0,2.159,313149344.0,,73.6,
834,ATG,1996,21.0,2.2663,346805760.0,,73.8,
835,ATG,1997,22.0,2.1903,354194400.0,,74.0,
836,ATG,1998,23.0,2.0169,374393280.0,,74.0,
837,ATG,1999,23.0,1.9561,402881600.0,,74.3,
838,ATG,2000,23.0,2.1961,518062720.0,,74.6,
839,ATG,2001,22.0,2.0182,537499840.0,,75.1,
840,ATG,2002,22.0,1.9403,535466016.0,,75.5,
841,ATG,2003,21.0,1.8874,514474240.0,,75.5,
842,ATG,2004,20.0,1.8518,490664192.0,,75.7,
843,ATG,2005,19.0,1.8324,548553728.0,,75.8,
844,ATG,2006,18.0,1.8313,616935808.0,,75.8,
845,ATG,2007,17.0,1.8602,644333184.0,,76.1,
846,ATG,2008,16.0,2.0415,732912512.0,,76.4,
847,ATG,2009,15.0,2.0062,774417728.0,,76.7,
848,ATG,2010,15.0,1.7854,734897024.0,,76.8,
849,ATG,2011,14.0,1.7455,705228352.0,,77.1,
850,ATG,2012,13.0,1.6554,762640000.0,,77.4,
851,ATG,2013,13.0,1.5365,767969024.0,,77.6,
852,ATG,2014,12.0,1.5265,742023680.0,,77.9,
853,ATG,2015,11.0,1.5665,,,77.9,
854,ATG,2016,11.0,1.4581,,,78.2,
855,ATG,2017,11.0,1.4847,,,78.3,
856,ATG,2018,10.0,1.3713,,,78.5,
857,ATG,2019,10.0,1.4684,,,78.7,
858,ATG,2020,9.0,1.5694,,,78.8,
859,ATG,2021,,1.5798,,,78.5,
860,AUS,1827,,,1500000.0,,,
861,AUS,1828,,,1700000.0,,,
862,AUS,1829,,,1900000.0,,,
863,AUS,1830,,,2200000.0,,,
864,AUS,1831,,,2300000.0,,,
865,AUS,1832,,,2400000.0,,,
866,AUS,1833,,,2800000.0,,,
867,AUS,1834,,,3800000.0,,,
868,AUS,1835,,,5100000.0,,,
869,AUS,1836,,,5300000.0,,,
870,AUS,1837,,,5600000.0,,,
871,AUS,1838,,,5900000.0,,,
872,AUS,1839,,,7000000.5,,,
873,AUS,1840,,,8600000.0,,,
874,AUS,1841,,,7000000.5,,,
875,AUS,1842,,,6300000.0,,,
876,AUS,1843,,,5900000.0,,,
877,AUS,1844,,,6200000.0,,,
878,AUS,1845,,,7200000.0,,,
879,AUS,1846,,,8100000.5,,,
880,AUS,1847,,,8600000.0,,,
881,AUS,1848,,,10100000.0,,,
882,AUS,1849,,,10100000.0,,,
883,AUS,1850,,,11700000.0,,,
884,AUS,1851,,,13700000.0,,,
885,AUS,1852,,,30200000.0,,,
886,AUS,1853,,,44000000.0,,,
887,AUS,1854,,,51600000.0,,,
888,AUS,1855,,,50900000.0,,,
889,AUS,1856,,,51800000.0,,,
890,AUS,1857,,,54800000.0,,,
891,AUS,1858,,,56400000.0,,,
892,AUS,1859,,,61100004.0,,,
893,AUS,1860,,,63600000.0,,,
894,AUS,1861,,,64500000.0,,,
895,AUS,1862,,,64199996.0,,,
896,AUS,1863,,,63100000.0,,,
897,AUS,1864,,,64999996.0,,,
898,AUS,1865,,,65500000.0,,,
899,AUS,1866,,,71100000.0,,,
900,AUS,1867,,,71800000.0,,,
901,AUS,1868,,,76500000.0,,,
902,AUS,1869,,,76400000.0,,,
903,AUS,1870,,,81700000.0,,,
904,AUS,1871,,,78400000.0,,,
905,AUS,1872,,,93600000.0,,,
906,AUS,1873,,,109000000.0,,,
907,AUS,1874,,,109999992.0,,,
908,AUS,1875,,,119000000.0,,,
909,AUS,1876,,,118000000.0,,,
910,AUS,1877,,,120000008.0,,,
911,AUS,1878,,,126000000.0,,,
912,AUS,1879,,,129000000.0,,,
913,AUS,1880,,,134000000.0,,,
914,AUS,1881,,,142000000.0,,,
915,AUS,1882,,,148000000.0,,,
916,AUS,1883,,,165000000.0,,,
917,AUS,1884,,,162000000.0,,,
918,AUS,1885,,,173000000.0,,,
919,AUS,1886,,,170000000.0,,,
920,AUS,1887,,,188000000.0,,,
921,AUS,1888,,,193000000.0,,,
922,AUS,1889,,,212000000.0,,,
923,AUS,1890,,,206000000.0,,,
924,AUS,1891,,,203000000.0,,,
925,AUS,1892,,,171000000.0,,,
926,AUS,1893,,,153000000.0,,,
927,AUS,1894,,,148000000.0,,,
928,AUS,1895,,,141000000.0,,52.95,
929,AUS,1896,,,160000000.0,,,
930,AUS,1897,,,153000000.0,,,
931,AUS,1898,,,178000000.0,,,
932,AUS,1899,,,181000000.0,,,
933,AUS,1900,,,189000000.0,,,
934,AUS,1901,,,190000000.0,,,
935,AUS,1902,,,221566096.0,,,
936,AUS,1903,,,212041488.0,,,
937,AUS,1904,,,223348992.0,,,
938,AUS,1905,,,220926768.0,,57.0,
939,AUS,1906,,,238921808.0,,,
940,AUS,1907,,,269367616.0,,,
941,AUS,1908,,,268524288.0,,,
942,AUS,1909,,,286917728.0,,,
943,AUS,1910,,,312408576.0,,,
944,AUS,1911,,,343839744.0,,,
945,AUS,1912,,,368072448.0,,,
946,AUS,1913,,,401976064.0,,,
947,AUS,1914,,,426115584.0,,,
948,AUS,1915,,,411753856.0,,,
949,AUS,1916,,,478793056.0,,,
950,AUS,1917,,,507849440.0,,,
951,AUS,1918,,,527726112.0,,,
952,AUS,1919,,,490061664.0,,,
953,AUS,1920,,,590365760.0,,,
954,AUS,1921,,,739378496.0,,61.0,
955,AUS,1922,,,726307456.0,,62.85,
956,AUS,1923,,,728664896.0,,61.68,
957,AUS,1924,,,864289728.0,,62.47,
958,AUS,1925,,,866851328.0,,63.16,
959,AUS,1926,,,830304640.0,,62.86,
960,AUS,1927,,,864918144.0,,62.83,
961,AUS,1928,,,863199296.0,,62.9,
962,AUS,1929,,,847357760.0,,63.07,
963,AUS,1930,,,738821504.0,,64.89,
964,AUS,1931,,,499618880.0,,65.3,
965,AUS,1932,,,483322144.0,,65.59,
966,AUS,1933,,,502195328.0,,65.44,
967,AUS,1934,,,540494016.0,,64.81,
968,AUS,1935,,,568342400.0,,65.09,
969,AUS,1936,,,625867200.0,,65.22,
970,AUS,1937,,,683758080.0,,65.78,
971,AUS,1938,,,738825920.0,,65.81,
972,AUS,1939,,,724707648.0,,65.78,
973,AUS,1940,,,788076160.0,,66.23,
974,AUS,1941,,,857999936.0,,66.11,
975,AUS,1942,,,997994560.0,,65.85,
976,AUS,1943,,,1142278016.0,,66.38,
977,AUS,1944,,,1161063040.0,,68.02,
978,AUS,1945,,,1137258368.0,,68.45,
979,AUS,1946,,,1173999872.0,,67.97,
980,AUS,1947,,,1249406720.0,,68.58,
981,AUS,1948,,,1499639936.0,,68.5,
982,AUS,1949,,,1726706560.0,,69.13,
983,AUS,1950,,3.0638,2031632768.0,,69.0,
984,AUS,1951,,3.0624,2699373056.0,,68.7,
985,AUS,1952,,3.1771,2897089024.0,,69.1,
986,AUS,1953,,3.1914,3285585152.0,,69.7,
987,AUS,1954,,3.1928,3589069312.0,,69.9,
988,AUS,1955,,3.2742,3823060992.0,,70.2,
989,AUS,1956,,3.3281,4144619520.0,,70.0,
990,AUS,1957,,3.4188,4517657088.0,,70.3,
991,AUS,1958,,3.4216,4613165056.0,,70.9,
992,AUS,1959,,3.4395,4956921856.0,,70.4,
993,AUS,1960,5562.0,3.4531,6631284224.0,,70.9,
994,AUS,1961,5487.0,3.5431,7014066688.0,,71.1,
995,AUS,1962,5405.0,3.432,7101262336.0,,70.9,
996,AUS,1963,5324.0,3.3401,7677635072.0,,71.0,
997,AUS,1964,5256.0,3.154,8483596288.0,,70.6,
998,AUS,1965,5211.0,2.9756,9259159552.0,,70.8,
999,AUS,1966,5198.0,2.8849,9732337664.0,,70.7,
1000,AUS,1967,5222.0,2.8487,11000160256.0,,71.0,
1001,AUS,1968,5266.0,2.8795,13600825344.0,,70.7,
1002,AUS,1969,5300.0,2.8803,15252747264.0,,71.1,
1003,AUS,1970,5293.0,2.8573,17185589248.0,,70.7,10.76
1004,AUS,1971,5222.0,2.9386,18540412928.0,,71.5,
1005,AUS,1972,5070.0,2.7419,20791748608.0,,71.8,
1006,AUS,1973,4837.0,2.4928,25995866112.0,,72.1,
1007,AUS,1974,4538.0,2.3247,,,71.9,
1008,AUS,1975,4201.0,2.1552,,,72.8,11.6
1009,AUS,1976,3864.0,2.0612,,,72.8,
1010,AUS,1977,3560.0,2.0154,,,73.5,
1011,AUS,1978,3304.0,1.9577,,,73.7,
1012,AUS,1979,3104.0,1.9129,,,74.3,
1013,AUS,1980,2958.0,1.8977,,,74.6,13.05
1014,AUS,1981,2859.0,1.9369,,,74.8,
1015,AUS,1982,2797.0,1.9366,,,74.7,
1016,AUS,1983,2756.0,1.9275,,,75.4,
1017,AUS,1984,2722.0,1.8529,,,75.5,
1018,AUS,1985,2685.0,1.9167,,,75.4,13.21
1019,AUS,1986,2637.0,1.8715,,,76.1,
1020,AUS,1987,2578.0,1.8495,,,76.1,
1021,AUS,1988,2503.0,1.8376,,,76.3,
1022,AUS,1989,2412.0,1.8437,,,76.2,
1023,AUS,1990,2307.0,1.9017,,0.185,77.0,13.9
1024,AUS,1991,2192.0,1.8597,,0.184,77.5,
1025,AUS,1992,2077.0,1.8909,,0.184,77.5,
1026,AUS,1993,1968.0,1.8669,,0.181,78.0,
1027,AUS,1994,1871.0,1.8515,,0.179,77.9,
1028,AUS,1995,1790.0,1.8312,,0.176,78.3,15.87
1029,AUS,1996,1721.0,1.807,,0.174,78.3,
1030,AUS,1997,1663.0,1.7857,,0.172,78.6,
1031,AUS,1998,1613.0,1.7725,,0.169,79.0,
1032,AUS,1999,1569.0,1.7679,,0.156,79.3,
1033,AUS,2000,1530.0,1.7701,,0.151,79.6,13.15
1034,AUS,2001,1503.0,1.7485,,0.15,80.0,
1035,AUS,2002,1491.0,1.7709,,0.144,80.1,
1036,AUS,2003,1492.0,1.7676,,0.14,80.5,
1037,AUS,2004,1501.0,1.7848,,0.136,80.8,
1038,AUS,2005,1510.0,1.8441,,0.135,81.1,15.63
1039,AUS,2006,1515.0,1.8806,,0.134,81.3,
1040,AUS,2007,1510.0,1.9887,,0.134,81.3,
1041,AUS,2008,1492.0,2.0168,,0.138,81.5,
1042,AUS,2009,1461.0,1.9715,,0.135,81.8,
1043,AUS,2010,1419.0,1.9501,,0.136,82.1,18.52
1044,AUS,2011,1370.0,1.9206,,0.131,82.1,
1045,AUS,2012,1319.0,1.9286,,0.13,82.3,
1046,AUS,2013,1272.0,1.8843,,0.123,82.6,
1047,AUS,2014,1236.0,1.8106,,0.117,82.6,
1048,AUS,2015,1212.0,1.8104,,0.111,82.7,
1049,AUS,2016,1198.0,1.7996,,0.101,82.9,
1050,AUS,2017,1191.0,1.7745,,0.096,83.0,
1051,AUS,2018,1187.0,1.7853,,0.092,83.4,
1052,AUS,2019,1183.0,1.67,,0.08,83.1,
1053,AUS,2020,1176.0,1.594,,0.074,84.3,
1054,AUS,2021,,1.5962,,0.073,84.5,
1055,AUT,1925,,,299402784.0,,,
1056,AUT,1926,,,297752928.0,,,
1057,AUT,1927,,,321691296.0,,,
1058,AUT,1928,,,337814560.0,,,
1059,AUT,1929,,,349939680.0,,,
1060,AUT,1930,,,335022912.0,,,
1061,AUT,1931,,,320331488.0,,56.45,
1062,AUT,1932,,,380218880.0,,,
1063,AUT,1933,,,328841120.0,,,
1064,AUT,1934,,,334992768.0,,,
1065,AUT,1935,,,351114752.0,,,
1066,AUT,1936,,,352378816.0,,,
1067,AUT,1937,,,372878720.0,,,
1068,AUT,1947,,,,,61.3,
1069,AUT,1948,,,794936256.0,,63.24,
1070,AUT,1949,,,987373568.0,,63.42,
1071,AUT,1950,,2.0895,926971456.0,,64.8,
1072,AUT,1951,,2.0232,1155472512.0,,65.2,
1073,AUT,1952,,2.0593,1337739520.0,,66.7,
1074,AUT,1953,,2.0914,1206860800.0,,67.3,
1075,AUT,1954,,2.1532,1285714816.0,,67.3,
1076,AUT,1955,,2.2915,1469780864.0,,67.6,
1077,AUT,1956,,2.4773,1634616064.0,,67.7,
1078,AUT,1957,,2.5684,1813187584.0,,67.4,
1079,AUT,1958,,2.6024,1881868928.0,,68.5,
1080,AUT,1959,,2.6851,2005495424.0,,68.4,
1081,AUT,1960,,2.6953,2354534400.0,,68.7,
1082,AUT,1961,,2.7824,2611340288.0,,69.7,
1083,AUT,1962,4965.0,2.7979,2770040576.0,,69.5,
1084,AUT,1963,4753.0,2.818,2990778112.0,,69.7,
1085,AUT,1964,4553.0,2.789,3274995456.0,,70.1,
1086,AUT,1965,4356.0,2.7015,3569312768.0,,69.9,
1087,AUT,1966,4162.0,2.6605,3888459520.0,,70.2,
1088,AUT,1967,3970.0,2.6194,4192946944.0,,70.1,
