AgriShareGDP,CreditToAgriFishForest,EmploymentRural,GDP,TotalAgri,% Soldiers,Birth Rate,Death Rate,Homicides,Life Expectancy,Maternal Death Risk,Infant Mortality,% Population Growth,% Rural Population,Civil Liberties,Freedom of Expression,% Healthcare Investment,% Employment Industry,% Education Expenditure,% Men Employment,% Women Employment,Population
5.34267,0.679999,860.941,79998.045976,11215895.0,1.46727743984472,19.799,6.12,11.566509666,73.689,0.246603600559816,28.7,1.10348624035038,19.723,0.758,0.743,15.68,16.923,,,,10513111.0
5.14779,0.688941,865.758,85555.390387,11968605.0,1.41268549823161,19.506,6.15,10.04973395,73.892,0.246603600559816,28.6,1.07886200909288,18.926,0.758,0.743,15.57,16.923,,,,10627147.0
5.22729,0.66228,833.267,88941.371981,15165319.0,1.41268549823161,19.193,6.188,10.04973395,74.081,0.246603600559816,28.3,1.04662057856427,18.172,0.758,0.743,16.32,16.923,,,,10738957.0
6.04147,0.66228,788.788,78844.655832,13872790.0,1.41268549823161,18.863,6.188,10.04973395,74.257,0.246603600559816,27.9,1.00939108305127,17.46,0.758,0.743,16.32,16.923,,,,10847904.0
12.6573,,2086.5,18318.601,1717698.0,1.03801468377727,25.503,5.131,14.454555799,72.761,0.412390391377394,24.7,1.82485904674929,39.701,0.795,0.804,4.14,23.879,,,,12681123.0
12.6573,,2086.5,24468.324,2857958.0,1.05512126395764,24.97,5.131,12.838123497,73.078,0.385989659872012,23.4,1.82485904674929,39.201,0.795,0.804,6.21,24.402,,,,12914660.0
11.2309,,1959.043,28548.945,2975146.0,1.03685679117791,24.441,5.091,14.501503219,73.371,0.355532507439048,22.4,1.75615767005049,38.882,0.795,0.804,6.55,22.496,,,,13143465.0
10.8433,,1831.586,32432.859,3015361.0,1.01923785892555,23.933,5.062,14.488007864,73.641,0.317637593523578,21.5,1.70646301299709,38.684,0.795,0.804,8.21,21.667,,,,13369678.0
9.69194,,1979.315,36591.661,3028648.0,0.744616856245979,23.455,5.042,17.578195389,73.887,0.293412077855482,20.7,1.68150092755915,38.486,0.795,0.804,8.46,21.426,,,,13596390.0
9.48118,,2018.145,41507.085,2972812.0,0.750064224348383,23.019,5.033,15.34084116,74.112,0.286274878212817,19.9,1.67349163981563,38.289,0.795,0.804,7.87,21.208,,,,13825839.0
9.40812,,2105.336,46802.044,3245615.0,0.873166749140866,22.631,5.032,16.9637649,74.319,0.267943659676123,19.2,1.67504848270803,38.093,0.804,0.812,8.57,21.847,,,,14059379.0
9.35565,,2047.433,51007.777,3913960.0,0.887073561030737,22.287,5.037,15.898936205,74.514,0.250149954775042,18.5,1.6728811649745,37.896,0.848,0.818,8.48,16.284,,,,14296554.0
8.96568,,2043.609,61762.635,4670622.0,0.865535246106944,21.982,5.047,17.935103407,74.705,0.237064154299036,17.7,1.65919151028225,37.7,0.846,0.775,5.96,17.311,,,,14535740.0
9.91395,,2074.956,62519.686,5484387.0,0.879662136244353,21.712,5.059,17.767204543,74.895,0.229257191806224,17.0,1.62863212383321,37.505,0.856,0.777,7.22,17.721,,,,14774412.0
9.73312,,2078.672,69555.367,6264575.0,0.875088183127146,21.471,5.072,17.473719805,75.089,0.220653649168143,16.3,1.58940945340249,37.31,0.836,0.742,8.17,18.087,,,,15011114.0
9.60112,,2107.377,79276.664,6431793.0,0.866918086580693,21.253,5.082,15.376657591,75.289,0.213617025804393,15.6,1.5387578951487,37.149,0.836,0.737,7.77,17.696,,,,15243885.0
8.64241,,2196.598,87924.544,6153521.0,0.834267784556976,21.049,5.089,12.427217895,75.495,0.19581740145387,14.9,1.4989154903973,37.012,0.836,0.748,8.54,17.942,,,,15474099.0
8.76935,,2263.258,95129.659,6118092.0,0.832051745400037,20.848,5.094,10.982033838,75.707,0.184585574638571,14.3,1.49689924339943,36.875,0.828,0.712,8.75,20.408,,,,15707473.0
9.12651,,2205.016,101726.331,6926026.0,0.56493149287202,20.645,5.096,8.2184917695,75.923,0.177193680084258,13.7,1.54370951998338,36.739,0.828,0.714,9.44,20.579,,,,15951832.0
9.45485,,2392.927,99290.381,7241625.0,0.532967819860801,20.432,5.096,6.4890116729,76.143,0.170956178401222,13.2,1.61793842153926,36.602,0.833,0.72,10.87,19.287,,,,16212022.0
9.51902,,2544.846,99937.696,6944988.0,0.506653006721389,20.205,5.098,5.8395077689,76.365,0.162803768806224,12.8,1.70687458770944,36.466,0.833,0.731,11.45,19.239,,,,16491116.0
9.32926,,2636.793,104295.862,6796389.0,0.493648668075693,19.968,5.101,5.7907618998,76.584,0.155141170704865,12.4,1.76850279585209,36.33,0.863,0.76,12.45,19.156,,,,16785356.0
8.94927,,2653.113,107562.008,7167693.0,0.493133843458875,19.719,5.109,5.8006273457,76.8,0.155141170704865,12.0,1.76565269522798,36.179,0.865,0.838,12.8,19.156,,,,17084359.0
8.99684,,2712.191,108108.009,7365033.0,0.493133843458875,19.46,5.121,5.8006273457,77.01,0.155141170704865,11.6,1.67917269268893,36.014,0.863,0.813,13.28,19.156,,,,17373657.0
9.8033,,2473.312,98808.01,7511416.0,0.493133843458875,19.189,5.139,5.8006273457,77.216,0.155141170704865,11.1,1.53874114229084,35.834,0.869,0.844,13.28,19.156,,,,17643060.0
11.9917,0.183137,,90724.340844,13182456.0,3.76812804452357,,,,,,,,,0.374,0.351,6.63,21.264,,43.72,10.19,70152662.0
11.7349,0.183049,,86521.730139,13224115.0,3.72471727685293,,,,,,,,,0.374,0.351,6.14,20.621,,42.77,9.57,71485044.0
12.2981,0.14188,,74076.435595,11870848.0,3.61059643396203,,,,,,,,,0.374,0.351,5.44,19.78,,42.13,10.44,72826102.0
13.1611,0.142754,,79187.405118,13212250.0,3.55346389032781,,,,,,,,,0.374,0.361,5.24,19.98,,44.09,10.67,74172073.0
13.6528,0.153076,,94456.321807,16048495.0,3.43026029665183,,,,,,,,,0.374,0.361,5.24,21.421,,54.96,13.345,75523576.0
13.2372,0.133609,,107741.504113,18200505.0,3.59521379897856,,,,,,,,,0.374,0.363,5.05,22.066,,65.83,16.02,76873670.0
13.42,0.166721,,132165.346646,21719702.0,3.43572058387413,,,,,,,,,0.374,0.368,5.02,22.222,,66.19,18.7,78232124.0
12.63,0.13058,,164843.994478,26319391.0,3.37146961192438,,,,,,,,,0.371,0.371,4.7,23.0,,68.34,17.62,79636081.0
12.9988,0.130644,,187956.439769,25544111.0,3.25554493026269,,,,,,,,,0.372,0.371,4.72,23.724,,68.52,17.67,81134789.0
13.3403,0.103108,,214630.372041,27892100.0,3.04794599630679,,,,,,,,,0.374,0.367,4.36,25.874,,71.31,17.96,82761244.0
13.8693,0.138596,,231100.308409,31595698.0,3.00259387454318,,,,,,,,,0.374,0.624,4.83,23.47,,67.77,17.35,84529251.0
11.2726,0.10889,,276536.289418,33241763.0,2.92299099470381,,,,,,,,,0.365,0.573,4.39,24.862,,67.04,17.01,86422240.0
11.2746,0.095238,,270782.459345,31047452.0,2.84075376978735,,,,,,,,,0.32,0.522,4.16,24.11,,66.15,17.38,88404652.0
11.3377,0.100295,,300949.11039,31359547.0,2.78753954144024,,,,,,,,,0.274,0.198,4.16,24.407,,65.48,17.53,90424668.0
11.3943,0.096967,,317744.560654,31482952.0,2.8282622303808,,,,,,,,,0.284,0.192,5.06,25.086,,63.89,17.04,92442549.0
11.7693,0.094311,,270253.534711,25937014.0,2.79491692423055,,,,,,,,,0.28,0.188,5.06,25.056,,63.49,17.56,94447071.0
11.4853,0.098158,,195135.299313,20093872.0,2.82159452694365,,,,,,,,,0.261,0.179,5.42,25.259,,59.342,16.128,96442590.0
11.225,0.126274,,249751.081603,19637528.0,2.85393713693641,,,,,,,,,0.269,0.179,4.72,24.264,,55.194,14.696,98423602.0
11.0486,0.17599,,317359.293188,34408202.0,3.0309393546168164,,,,,,,,,0.278,0.153,4.66,23.269,,51.046,13.264,100388076.0
11.5083,0.1788485,,369308.721389,38879764.0,3.2079415722972238,,,,,,,,,0.319,0.17,5.66,22.274,,46.898,11.832,102334403.0
11.5083,0.181707,,95683.644418,14559526.0,3.38494378997763,,,,,,,,,0.412,0.351,6.66,21.279,,42.75,10.4,68831561.0
6.68649,0.791295,,11784.927669,930542.0,1.25672763832077,24.931,6.772,60.309820259,68.875,0.241689500892577,27.4,0.591095778305081,41.088,0.628,0.774,18.81,24.3,13.2963399887085,,,5887930.0
6.68649,0.791295,,12282.5336,869229.0,1.25321571671755,24.04,6.736,60.570261419,69.162,0.237235804431568,26.0,0.591095778305081,40.536,0.628,0.774,17.69,23.547,14.39098978042605,,,5927001.0
5.82295,0.791295,,12664.190271,847960.0,1.25075457850005,23.21,6.711,47.550048733,69.432,0.206634323125701,24.7,0.591095778305081,39.986,0.621,0.774,17.78,24.221,15.4856395721436,,,5962139.0
5.48842,0.855084,,13243.892169,831580.0,1.15332804340204,22.47,6.701,55.988622098,69.68,0.193675342665054,23.5,0.534217202054578,39.439,0.621,0.771,17.4,24.6,14.0681896209717,,,5994075.0
5.72795,0.734052,,13724.810917,958510.0,0.635731141671413,21.835,6.705,64.693372175,69.908,0.182172639724391,22.4,0.494697409468476,38.893,0.632,0.768,18.69,23.7,14.3620047569275,,,6023801.0
6.17166,0.63788,,14698.00142,1193031.0,0.665433396771317,21.311,6.72,64.142770373,70.124,0.173236790371042,21.2,0.469082938733706,38.352,0.651,0.775,18.94,22.278,14.6558198928833,,,6052124.0
6.04617,0.612826,,15999.886383,1393419.0,1.13930669118889,20.884,6.742,64.595243441,70.333,0.162420696765376,20.2,0.449589963729516,37.813,0.651,0.777,19.48,22.977,15.7517700195313,,,6079395.0
6.99311,0.534961,,17011.750854,1441256.0,1.3140180641647,20.525,6.769,57.273318364,70.542,0.154265823980249,19.2,0.433559244636088,37.226,0.651,0.777,18.19,23.377,16.4373302459717,,,6105810.0
7.09011,0.570509,,17986.886243,1739436.0,1.29940597458992,20.207,6.797,51.844761877,70.756,0.147353109087215,18.3,0.42421860025302,36.322,0.651,0.778,16.86,23.524,19.4488296508789,,,6131767.0
6.66859,0.576005,,17601.61601,1601813.0,1.26554921915613,19.918,6.824,71.163188462,70.978,0.142808432461909,17.4,0.421679553379335,35.43,0.651,0.827,16.06,20.679,18.5469799041748,,,6157678.0
6.98171,0.554195,,18447.922436,1729138.0,1.28286401562489,19.654,6.848,64.47411551,71.21,0.134443556991181,16.6,0.424566261779668,34.548,0.651,0.857,17.36,21.479,16.1642208099365,,,6183877.0
7.33019,0.504794,,20283.783661,2003843.0,1.26073035709895,19.418,6.87,70.380047426,71.449,0.128909467043463,15.8,0.43067750767237,33.675,0.657,0.857,19.26,21.379,15.872579574585,,,6210567.0
6.51436,0.508173,,21386.153018,1792588.0,1.22869703716637,19.213,6.891,41.584360946,71.692,0.123545302430489,15.1,0.439491797451583,32.813,0.652,0.849,16.55,21.1,15.279990196228,,,6237922.0
5.61331,0.574113,,21990.962051,1579490.0,1.2032766377694,19.036,6.913,40.104843925,71.935,0.118473401283887,14.4,0.450320730659221,31.964,0.65,0.84,17.04,20.354,15.5589895248413,,,6266076.0
5.86687,0.552639,,22593.472396,1805919.0,1.5564465013708,18.881,6.935,62.286302859,72.175,0.114150581222287,13.8,0.462504406912423,31.126,0.652,0.84,17.36,20.218,16.1105804443359,,,6295124.0
5.52977,0.58716,,23438.23794,1802003.0,1.55676178543696,18.734,6.959,105.23118846,72.412,0.110496704618855,13.3,0.475379938992478,30.3,0.647,0.84,18.15,20.192,16.6015605926514,,,6325121.0
5.73215,0.551805,,24191.43,1890244.0,1.52042554329567,18.587,6.984,83.00639209,72.644,0.107071373618177,12.8,0.489163801354667,29.499,0.649,0.851,18.15,20.195,16.1131992340088,,,6356137.0
5.39301,0.587289,,24979.19,1700383.0,1.5309603933256,18.429,7.011,61.708257385,72.872,0.103712092188749,12.3,0.501983868180685,28.725,0.634,0.871,16.62,20.194,15.5920495986938,,,6388124.0
5.09113,0.67002,,26020.853736,1695986.0,1.50518618246338,18.253,7.04,52.018926167,73.096,0.103712092188749,11.9,0.509273429616579,27.977,0.628,0.797,16.76,20.194,14.9449996948242,,,6420740.0
5.08085,0.61053,,26896.661015,1862643.0,1.50518618246338,18.054,7.07,52.018926167,73.317,0.103712092188749,11.5,0.509699113997832,27.254,0.628,0.719,16.9,20.194,14.9449996948242,,,6453550.0
5.11244,0.61053,,24638.723391,1870445.0,1.50518618246338,17.827,7.102,52.018926167,73.533,0.103712092188749,11.1,0.50466302323087,26.556,0.628,0.719,16.9,20.194,14.9449996948242,,,6486201.0
3.79626,,,1510.819217,5211.0,0.752112967367699,41.136,13.686,,53.279,2.66019218858263,107.1,4.11103855461091,50.908,0.214,0.169,1.41,12.227,,,,606180.0
3.79626,,,2207.701642,4775.0,0.719841994682167,40.947,13.406,,53.581,2.45724675666879,104.4,4.11774692906339,49.168,0.214,0.169,1.41,14.173,,,,631662.0
2.95254,,,2716.640964,4463.0,0.986844928046133,40.723,13.148,,53.84,2.28119859998175,101.7,4.14399822360046,47.427,0.22,0.169,1.41,15.075,,,,658388.0
2.72018,,,3697.915667,6136.0,0.530080001304812,40.468,12.906,,54.064,2.14885241382798,99.0,4.20594042783324,45.693,0.22,0.169,1.45,15.356,,,,686670.0
2.3374,,,5620.779669,8911.0,0.386492847949849,40.182,12.677,,54.263,2.06192404980207,96.1,4.31508808900031,43.967,0.22,0.1665,1.49,16.417,,,,716949.0
1.53198,,,8519.677076,12927.0,0.365624028811174,39.859,12.455,,54.449,1.98308472007934,93.2,4.44376325471441,42.26,0.22,0.164,1.46,17.288,,,,749527.0
1.51826,,,10086.536163,12625.0,0.3479500532922925,39.493,12.232,,54.638,1.89227688308825,90.3,4.55965830504695,40.569,0.224,0.164,1.44,18.147,,,,784494.0
1.37289,,,13071.717523,16806.0,0.330276077773411,39.082,12.005,,54.842,1.8281129759564,87.4,4.63194029833499,38.9,0.224,0.164,1.47,18.589,,,,821686.0
0.892713,,,19749.902196,15469.5,0.31251855578925,38.626,11.771,,55.07,1.77192632445556,84.5,4.65491681290194,37.255,0.224,0.168,1.5,18.856,,,,860839.0
1.05817,,,15027.797585,14133.0,0.389717366337277,38.132,11.526,,55.329,1.72689437551049,81.7,4.62512670461,35.642,0.216,0.178,1.48,20.699,,,,901589.0
1.06138,,,16298.535261,12841.0,0.368121770219507,37.604,11.273,,55.622,1.69053410576264,79.1,4.55859753598786,34.06,0.205,0.165,1.46,20.431,,,,943640.0
1.05352,,,21329.355297,14416.0,0.351860194216165,37.049,11.014,,55.945,1.66552347331981,76.7,4.47844612368567,32.512,0.208,0.159,1.47,20.028,,,,986861.0
1.05567,,,22389.603208,12595.0,0.33576081620402,36.476,10.753,,56.288,1.62635801183303,74.3,4.39405251755149,31.0,0.208,0.159,1.49,20.818,,,,1031191.0
1.19198,,,21942.553595,12937.0,0.319860424542018,35.899,10.496,,56.642,1.57984596081417,72.1,4.29188431716242,30.456,0.211,0.165,1.46,19.161,,,,1076412.0
1.29422,,,21736.59987,13840.0,0.304347324856184,35.326,10.245,,57.001,1.5409587409742,69.9,4.17228049316185,29.917,0.211,0.165,1.49,19.486,,,,1122273.0
1.88843,,,13175.520652,9302.0,0.289672516442207,34.768,10.002,,57.359,1.52686474821808,67.6,4.04289647772825,29.384,0.211,0.159,1.33,19.217,,,,1168575.0
2.33222,,,11240.814853,9074.0,0.307379872765931,34.234,9.768,,57.713,1.52794929996518,65.6,3.910797910143,28.862,0.215,0.168,2.5,18.394,,,,1215181.0
2.31548,,,12200.908721,9438.0,0.204379442698136,33.725,9.542,,58.061,1.50331932572322,63.6,3.78110663523236,28.354,0.208,0.1603333333333333,2.94,17.992,,,,1262008.0
2.21893,,,13097.012124,10528.0,0.28509185856298,33.241,9.323,,58.402,1.50331932572322,61.7,3.65334093213133,27.857,0.234,0.1526666666666666,3.23,17.992,,,,1308966.0
2.52587,,,11417.277643,8177.0,0.28509185856298,32.783,9.112,,58.735,1.50331932572322,60.0,3.52884025293578,27.373,0.233,0.145,3.85,17.992,,,,1355982.0
2.99485,,,10021.855908,8959.0,0.28509185856298,32.349,8.908,,59.057,1.50331932572322,58.3,3.40761945937311,26.9,0.232,0.145,3.85,17.992,,,,1402985.0
16.4612,,,706.370812,236976.0,20.3987340545646,32.518,11.43,,55.273,6.06229799168906,56.1,,,0.019,0.022,2.14,6.119,,,,2292413.0
16.4612,,,752.371682,270535.0,16.5863081425361,33.17,11.06,,55.864,5.91110158328334,53.8,,,0.019,0.022,2.01,6.285,,,,2374721.0
10.4228,,,729.321669,210537.0,15.6344196924686,34.019,10.729,,56.5,5.51470583041491,51.6,,,0.019,0.022,2.62,6.427,,,,2481059.0
11.8299,,,870.248292,279077.0,17.2314516644985,34.936,10.43,,57.191,5.07256747881207,49.6,,,0.019,0.014,1.93,6.318,,,,2600972.0
10.6423,,,1109.054002,380302.0,16.17311834619,35.819,10.158,,57.932,4.44409118263131,47.8,,,0.019,0.014,2.2,6.33,,,,2719809.0
22.6,,,1098.424709,449145.0,15.4339499527431,36.552,9.907,,58.707,3.79651908823174,46.1,,,0.017,0.014,1.15,6.454,,,,2826653.0
24.6,,,937.318204,500796.0,14.94902570670125,37.038,9.671,,59.487,3.39229014122826,44.5,,,0.017,0.014,1.54,6.111,,,,2918209.0
24.2647,,,1019.980488,601229.0,14.4641014606594,37.25,9.443,,60.243,3.09481919279031,43.0,,,0.015,0.013,2.35,6.275,,,,2996540.0
16.7766,,,922.692683,440821.0,14.0940295039669,37.184,9.218,,60.952,2.96018705122281,41.5,,,0.015,0.013,2.35,6.914,,,,3062782.0
14.5287,,,1296.676423,696032.0,13.7969944093963,36.84,8.992,,61.602,2.84783702537133,40.2,,,0.015,0.014,2.35,6.548,,,,3119920.0
18.3877,,,1589.515447,782494.0,13.5645572071333,36.25,8.764,,62.193,2.74386756728139,39.0,,,0.015,0.014,2.35,6.576,,,,3170437.0
16.431,,,2065.001626,961572.0,13.4414781028828,35.476,8.536,,62.732,2.69378943214426,37.9,,,0.015,0.014,2.35,7.119,,,,3213969.0
16.4825,,,2254.861789,1061909.0,13.3483037233662,34.616,8.311,,63.238,2.63697720585252,36.8,,,0.013,0.014,2.35,7.117,,,,3250104.0
16.9815,,,1957.95122,1152830.0,13.2636719366342,33.753,8.093,,63.726,2.57414739640575,35.8,,,0.015,0.017,2.35,7.181,,,,3281453.0
16.9642,,,2604.234146,1264656.0,13.2502916049305,32.936,7.884,,64.201,2.5100418260249,34.9,,,0.016,0.017,2.35,7.317,,,,3311444.0
17.4925,,,2013.196748,1371538.0,13.1689225177805,32.191,7.686,,64.664,2.43354958926733,34.0,,,0.015,0.017,2.35,7.281,,,,3342818.0
17.9271,,,2173.713029,1548969.0,13.0015756556371,31.521,7.5,,65.111,2.28285222577629,33.1,,,0.016,0.016,2.35,7.57,,,,3376558.0
17.4611,,,1903.966833,1770070.0,12.8500117367681,30.898,7.326,,65.538,2.15629001650489,32.2,,,0.02,0.012,2.35,7.61,,,,3412894.0
17.6269,,,2005.658375,1645923.0,12.6943318156764,30.302,7.163,,65.941,2.15629001650489,31.3,,,0.028,0.019,2.35,7.61,,,,3452797.0
17.6717,,,1981.857048,1851197.0,12.6943318156764,29.738,7.012,,66.321,2.15629001650489,30.5,,,0.036,0.019,2.35,7.61,,,,3497117.0
17.6717,,,2083.927324,2010825.0,12.6943318156764,29.216,6.871,,66.679,2.15629001650489,29.7,,,0.031,0.019,2.35,7.61,,,,3546427.0
3.49148,0.774355,586.019,5690.808434,279589.0,1.1188004104231,9.4,13.2,10.220775907,70.4170731707317,0.0367595862988331,8.7,0.483707161729931,30.632,0.961,0.956,10.8,34.919,14.6785001754761,56.5,46.54,1399111.0
3.49148,1.086639,582.215,6254.916259,326577.0,1.09104876689071,9.4,13.3,9.8437997354,70.2585365853659,0.0348355674920146,8.0,-0.63696312445507,30.758,0.961,0.956,10.7,33.754,14.9474802017212,56.75,45.38,1391739.0
3.55142,1.024389,588.429,7368.066172,321733.0,1.23719087411354,9.4,13.3,10.269487256,70.9048780487805,0.0326354751348166,7.3,-0.633433796423808,30.884,0.966,0.956,9.99,30.164,15.1452302932739,57.18,46.75,1382737.0
3.45887,0.944682,596.211,9874.168127,370933.0,1.19506570648301,9.5,13.2,10.707230804,71.3170731707317,0.0280755737606471,6.7,-0.627622448059203,31.011,0.966,0.956,10.56,31.179,15.0490303039551,58.72,46.99,1372904.0
3.61995,0.843612,604.101,12145.863019,483162.0,0.884638691442448,10.3,13.0,6.673658118,71.909756097561,0.0254800540253863,6.2,-0.597820510395586,31.138,0.966,0.96,11.12,34.077,14.306079864502,58.33,48.61,1363570.0
3.2893,1.161305,296.934,14104.149587,545782.0,1.18729769560359,10.6,12.8,8.3354848228,72.5682926829268,0.0264248128793844,5.7,-0.572255524659659,31.265,0.966,0.96,11.1,34.074,14.2576999664307,58.98,49.92,1355650.0
3.14627,1.069336,319.288,17031.639065,558822.0,1.00943533629338,11.0,12.9,6.743872895,72.6914634146341,0.0243297845190828,5.2,-0.589655559840225,31.393,0.967,0.96,10.65,33.715,13.9700050354004,63.44,51.72,1349373.0
3.92616,0.763158,314.499,22444.324993,798054.0,1.01156069364162,11.8,13.0,7.1412896723,72.8146341463415,0.0264960424437846,4.7,-0.456188535090031,31.521,0.971,0.958,11.09,35.299,13.6823101043701,64.65,52.03,1344295.0
3.39731,0.937027,323.509,24313.206204,765754.0,1.00307657916495,12.0,12.5,6.4175895683,73.7707317073171,0.0231676674337293,4.3,-0.268133719541207,31.649,0.971,0.963,11.05,35.537,13.8797101974487,64.79,51.93,1340067.0
2.45726,1.22804,293.454,19641.73712,615689.0,0.789239694267368,11.8,12.1,5.238971964,74.8243902439024,0.0225578304101341,4.0,-0.192768077420229,31.777,0.974,0.962,11.02,31.764,12.9300899505615,56.6,49.07,1336140.0
3.14554,1.070599,280.671,19535.115351,720676.0,0.840671543048962,11.9,11.9,5.2548489118,75.4292682926829,0.0184192500493748,3.6,-0.22805796852935,31.906,0.974,0.967,11.65,30.561,13.6427898406982,54.05,47.33,1332103.0
3.64717,1.083947,297.265,23183.616046,892241.0,0.836052320881243,11.1,11.5,4.8956805787,76.2292682926829,0.021836330495103,3.3,-0.303582823643979,32.035,0.974,0.967,11.66,32.613,13.4062004089355,59.13,49.23,1327701.0
3.29086,1.4544,241.686,23020.466785,912596.0,0.839944549052031,10.6,11.7,4.7613181445,76.3268292682927,0.0199423807693562,3.0,-0.357944411443807,32.026,0.974,0.967,11.32,31.124,11.9912004470825,60.89,50.37,1323163.0
3.06821,1.738381,240.341,25108.615092,958991.0,0.844602038208327,10.3,11.6,3.9421773555,77.1414634146341,0.017165649330009,2.8,-0.355891802625531,31.878,0.977,0.964,11.82,30.273,12.5826196670532,62.16,50.88,1319068.0
3.1436,1.794275,240.861,26598.657881,939429.0,0.850603040573025,10.3,11.8,3.114855353,77.0341463414634,0.017767493000275,2.6,-0.262256175097854,31.731,0.977,0.962,12.22,30.154,14.266019821167,63.47,50.87,1316273.0
2.83732,1.886641,241.259,22881.558192,766910.0,0.932664535139594,10.6,11.6,3.4211946812,77.590243902439,0.017402761674348,2.4,0.0655525295417938,31.584,0.977,0.962,12.19,29.894,12.9666004180908,65.13,52.5,1315330.0
2.09592,2.667053,245.774,24056.487771,604197.0,0.920554691736439,10.7,11.7,2.5066330828,77.6414634146342,0.0175630747638952,2.2,0.0291122255540077,31.437,0.977,0.976,12.41,29.424,13.1083097457886,65.31,52.95,1316507.0
2.37429,2.627138,208.778,26924.385103,748846.0,0.852628796684979,10.5,11.8,2.1979870986,78.0926829268293,0.0145549661895098,2.1,0.121070631466687,31.283,0.977,0.971,12.37,28.976,12.7503004074097,65.31,52.95,1319389.0
1.90199,3.260015,228.612,30489.500905,695691.0,0.94928548556661,10.9,11.9,2.1165412994,78.2439024390244,0.0145549661895098,1.9,0.348039137980543,31.12,0.977,0.971,12.53,28.976,12.7503004074097,65.31,52.95,1322913.0
2.49302,2.612819,222.718,31045.591753,775848.0,0.94928548556661,10.6,11.6,2.1165412994,78.6463414634147,0.0145549661895098,1.8,0.368313695574019,30.949,0.971,0.964,12.86,28.976,12.7503004074097,65.31,52.95,1325649.0
