,Country,Year,Gender Equality,% Undernourishment,AgriShareGDP,CreditToAgriFishForest,EmploymentRural,GDP,%EmploymentAgriFishForest,TotalAgri,% Soldiers,Marriage Rate,Birth Rate,Death Rate,Homicides,Life Expectancy,Maternal Death Risk,Literacy Rate,Infant Mortality,% Population Growth,% Rural Population,Suicide Rate,Gini,Civil Liberties,Freedom of Expression,% Healthcare Investment,% Employment Industry,% Education Expenditure,% Men Employment,% Women Employment,Population,Region
2862,Suriname,2006,,8.8,9.98953,,,2626.451025,,124049.0,1.12228407254444,,21.687,7.22,,69.227,0.468109321165064,,22.9,1.16069630313506,33.385,24.6,,0.865,0.91,12.23,26.42,,,,505292.0,Latin America and Caribbean
2863,Suriname,2007,,8.8,10.1531,,,2936.44153,,142684.0,1.09994060320743,,21.346,7.144,,69.579,0.463664976348918,,22.2,1.15872549298301,33.453,24.5,,0.865,0.907,11.44,27.277,,,,511181.0,Latin America and Caribbean
2864,Suriname,2008,,8.3,8.92785,,,3563.31249,,190444.0,1.07802182994206,,21.032,7.081,,69.91,0.459510286327004,,21.7,1.15550885359952,33.521,24.5,,0.865,0.909,10.23,27.017,,,,517121.0,Latin America and Caribbean
2865,Suriname,2009,,7.6,9.83548,,,3942.37724,,205435.0,0.972577541915978,,20.746,7.038,,70.209,0.425838256948731,,21.1,1.1518678453081,33.588,24.4,,0.865,0.909,9.52,25.318,,,,523113.0,Latin America and Caribbean
2866,Suriname,2010,,7.3,9.46987,,,4481.826042,,218555.0,0.954050046146986,,20.485,7.017,,70.465,0.392504534497924,,20.6,1.14290868393583,33.656,25.5,,0.862,0.902,9.47,24.47,,,,529126.0,Latin America and Caribbean
2867,Suriname,2011,,7.6,8.72951,,,4576.029269,,241950.0,0.936458253810723,,20.243,7.019,,70.676,0.364861682387205,,20.1,1.13709445497525,33.724,24.3,,0.862,0.895,8.51,24.82,,,,535177.0,Latin America and Caribbean
2868,Suriname,2012,,8.2,8.38832,,,5197.312552,,254862.0,0.920358939986595,,20.009,7.039,,70.851,0.351572792754916,,19.6,1.12782032745196,33.792,25.2,,0.862,0.895,6.59,23.628,,,,541247.0,Latin America and Caribbean
2869,Suriname,2013,,7.7,8.4821,,,5416.395893,,274878.0,0.954597568236504,,19.775,7.071,,71.002,0.334875067013559,,19.1,1.11122257746214,33.86,25.1,,0.859,0.884,7.03,22.712,,,,547295.0,Latin America and Caribbean
2870,Suriname,2014,,7.6,9.18479,,,5563.824213,,262909.0,0.939917926754231,,19.537,7.114,,71.133,0.320200135257392,,18.6,1.08726253313589,33.911,24.7,,0.859,0.884,6.9,22.681,,,,553278.0,Latin America and Caribbean
2871,Suriname,2015,,7.7,9.05301,,,5126.238146,,242723.0,0.926753068078134,,19.292,7.164,,71.249,0.312179875939784,,18.2,1.05321474744821,33.944,24.8,,0.859,0.884,10.86,22.68,,,,559136.0,Latin America and Caribbean
2872,Suriname,2016,,8.2,9.8744,,,3140.683445,,191318.0,0.916239639171606,,19.042,7.219,,71.358,0.308329313236027,,17.7,1.02258948998451,33.96,24.4,,0.858,0.883,13.71,22.745,,,,564883.0,Latin America and Caribbean
2873,Suriname,2017,,8.4,11.5522,,,3392.950425,,216616.0,0.932622674855094,,18.791,7.277,,71.463,0.302311858170321,,17.2,0.989629209249985,33.959,24.5,,0.854,0.874,11.39,22.279,,,,570501.0,Latin America and Caribbean
2874,Suriname,2018,,8.5,11.072,,,3771.43099,,235533.0,0.847426402859143,,18.542,7.335,,71.57,0.302311858170321,,16.7,0.957016884778029,33.94,25.5,,0.8526666666666667,0.874,17.45,22.279,,,,575987.0,Latin America and Caribbean
2875,Suriname,2019,,8.7,9.43767,,,3977.099088,,265153.0,0.847426402859143,,18.295,7.393,,71.682,0.302311858170321,,16.2,0.929025561206018,33.905,25.4,,0.8513333333333333,0.874,15.73,22.279,,,,581363.0,Latin America and Caribbean
2876,Suriname,2020,,8.7,9.42457,,,4119.779981,,236161.0,0.847426402859143,,18.053,7.451,,71.802,0.302311858170321,,15.7,0.902576938680272,33.851,25.4,,0.85,0.86,15.73,22.279,,,,586634.0,Latin America and Caribbean
3003,Trinidad and Tobago,2000,,10.0,1.89692,0.692059,,8182.178156,7.2,99169.0,1.29910171446784,,14.724,7.598,9.4700033697,69.413,0.146506940835979,,24.7,0.351979616464221,44.095,16.3,,0.899,0.873,6.79,29.562,,,,1267159.0,Latin America and Caribbean
3004,Trinidad and Tobago,2001,,10.0,1.89692,0.90181,,8854.890203,7.8,85910.0,0.460012164766135,,14.739,7.604,11.874551264,69.65,0.139745739761022,,24.5,0.351979616464221,44.282,16.3,,0.899,0.873,7.02,29.826,,,,1271627.0,Latin America and Caribbean
3005,Trinidad and Tobago,2002,,10.5,2.07274,0.530095,,9038.995625,6.9,104944.0,0.45214088710042,,14.815,7.608,13.388557872,69.903,0.133070974120596,,24.3,0.438082853388921,44.47,15.3,,0.899,0.873,8.05,29.273,,,,1277210.0,Latin America and Caribbean
3006,Trinidad and Tobago,2003,,11.1,1.38807,0.839376,,11343.985795,5.9,86979.0,0.437384376630067,,14.927,7.614,17.840949107,70.164,0.135411525538377,,23.9,0.496257228482993,44.657,13.4,,0.899,0.883,8.56,30.007,,,,1283564.0,Latin America and Caribbean
3007,Trinidad and Tobago,2004,,11.5,1.05227,0.980986,,13325.555877,4.6,115114.0,0.314056542739955,,15.049,7.622,20.153242153,70.428,0.136838396863206,,23.5,0.509077794704101,44.845,13.1,,0.899,0.883,8.27,31.757,,,,1290115.0,Latin America and Caribbean
3008,Trinidad and Tobago,2005,,11.1,0.910495,0.73453,,16036.854026,4.3,94724.0,0.457707799340901,,15.161,7.635,29.772533218,70.691,0.138728942197313,,23.0,0.493465038478781,45.033,12.7,,0.899,0.88,8.03,32.792,,,,1296497.0,Latin America and Caribbean
3009,Trinidad and Tobago,2006,,10.5,0.732199,0.531411,,18431.702754,4.4,136764.0,0.453863284275755,,15.246,7.652,28.482548106,70.952,0.133529742869465,,22.4,0.465940500123548,45.221,11.3,,0.903,0.885,5.9,32.248,,,,1302552.0,Latin America and Caribbean
3010,Trinidad and Tobago,2007,,9.9,0.663904,0.611855,,21716.020141,3.8,122331.0,0.602305323626179,,15.301,7.673,29.88268562,71.21,0.120815295700442,,21.7,0.451781349215789,45.41,11.2,,0.903,0.881,7.45,33.111,,,,1308450.0,Latin America and Caribbean
3011,Trinidad and Tobago,2008,,9.6,0.558061,1.03758,,27965.052183,3.8,100214.0,0.598674235904589,,15.32,7.7,41.614395081,71.464,0.134418853370775,,21.2,0.457433584787444,45.598,13.7,,0.903,0.882,6.55,33.721,,,,1314449.0,Latin America and Caribbean
3012,Trinidad and Tobago,2009,,9.6,0.780478,0.594579,,19240.483325,3.9,130045.0,0.611451893499317,,15.291,7.732,38.382310524,71.71,0.138724208756094,,20.7,0.491165415942271,45.787,11.2,,0.903,0.882,7.05,33.211,,,,1320921.0,Latin America and Caribbean
3013,Trinidad and Tobago,2010,,9.2,0.693027,0.653064,,22198.330919,3.8,113991.0,0.617802066132039,,15.206,7.77,35.613608163,71.946,0.134475202783483,,20.1,0.54532583381721,45.975,11.3,,0.899,0.888,8.04,33.652,,,,1328144.0,Latin America and Caribbean
3014,Trinidad and Tobago,2011,,8.3,0.652905,0.640669,,25519.70883,3.7,112440.0,0.620639243095963,,15.059,7.815,26.343756081,72.17,0.135735725185527,,19.5,0.603231766736281,46.164,9.9,,0.899,0.888,8.01,31.934,,,,1336180.0,Latin America and Caribbean
3015,Trinidad and Tobago,2012,,7.2,0.638973,0.612116,,25781.712703,3.7,133085.0,0.609372602005964,,14.858,7.866,28.256695721,72.382,0.133650225844149,,18.9,0.644091695000638,46.329,9.5,,0.899,0.888,7.66,31.594,,,,1344814.0,Latin America and Caribbean
3016,Trinidad and Tobago,2013,,6.6,0.723146,0.54564,,27294.453245,3.5,124393.0,0.60489562189991,,14.611,7.925,30.065568055,72.582,0.13123463903593,,18.4,0.659178039299363,46.47,10.9,,0.908,0.842,7.89,31.513,,,,1353708.0,Latin America and Caribbean
3017,Trinidad and Tobago,2014,,6.5,0.737293,0.365104,,27642.525749,3.6,126834.0,0.598349441983743,,14.325,7.993,29.728327132,72.768,0.128723968528636,,17.8,0.635411345010537,46.587,10.5,,0.908,0.842,7.47,31.472,,,,1362337.0,Latin America and Caribbean
3018,Trinidad and Tobago,2015,,6.8,1.05422,0.280356,,25191.551351,3.4,138266.0,0.601933320650623,,14.007,8.07,30.649506835,72.941,0.126528341906023,,17.3,0.585143887675024,46.681,10.2,,0.909,0.852,8.31,31.353,,,,1370332.0,Latin America and Caribbean
3019,Trinidad and Tobago,2016,,6.8,1.12435,0.286446,,22373.56681,3.2,127430.0,0.60439913026219,,13.662,8.159,30.649506835,73.1,0.12357163052369,,16.8,0.526294977845311,46.75,9.8,,0.916,0.851,10.17,31.538,,,,1377563.0,Latin America and Caribbean
3020,Trinidad and Tobago,2017,,6.8,1.2397,0.44542,,23180.107752,3.2,126378.0,0.597215482811392,,13.302,8.261,30.649506835,73.245,0.119651865284879,,16.3,0.470521283059585,46.795,9.5,,0.901,0.852,11.17,31.552,,,,1384060.0,Latin America and Caribbean
3021,Trinidad and Tobago,2018,,6.7,1.03931,0.579426,,23820.91063,3.2,138512.0,0.604940797954254,,12.937,8.375,30.649506835,73.38,0.119651865284879,,15.8,0.416814325359264,46.816,9.0,,0.907,0.853,10.67,31.552,,,,1389841.0,Latin America and Caribbean
3022,Trinidad and Tobago,2019,,6.7,1.026,0.553976,,23886.519296,3.2,125066.0,0.604940797954254,,12.578,8.5,30.649506835,73.507,0.119651865284879,,15.4,0.36828406936599,46.813,8.7,,0.909,0.863,10.24,31.552,,,,1394969.0,Latin America and Caribbean
3023,Trinidad and Tobago,2020,,6.7,1.1296,0.553976,,21392.536138,3.2,144837.0,0.604940797954254,,12.578,8.637,30.649506835,73.628,0.119651865284879,,14.8,0.323640628033623,46.786,8.7,,0.889,0.874,10.24,31.552,,,,1399491.0,Latin America and Caribbean
3129,Uruguay,2000,,3.6,5.5867,1.134885,,22823.249545,4.1,1687893.0,1.57776050365194,,16.329,9.417,6.4462996132,74.731,0.0602027958856339,,14.8,0.353937058904621,7.97199999999999,16.0,42.9,0.96,0.953,14.34,23.142,,,,3319734.0,Latin America and Caribbean
3130,Uruguay,2001,,3.6,5.5867,1.138501,,20898.758301,4.1,1414324.0,1.54751237385902,,16.095,9.404,6.5554623691,74.939,0.0563548009408022,,14.4,0.172665897450392,7.697,14.5,45.0,0.96,0.953,15.75,23.022,,,,3325471.0,Latin America and Caribbean
3131,Uruguay,2002,,3.5,7.52971,1.225126,,13606.503907,4.2,1199767.0,1.57230710708172,,15.853,9.39,6.9451835603,75.152,0.0560800583881321,,14.1,0.0172892890879594,7.431,19.8,45.5,0.96,0.953,16.74,22.19,,,,3326046.0,Latin America and Caribbean
3132,Uruguay,2003,,3.7,9.63875,1.06038,,12045.652609,4.5,1545557.0,1.5855832908813,,15.6,9.372,5.9271989532,75.373,0.0518156131771085,,13.7,-0.0717324869281601,7.172,15.6,45.0,0.96,0.953,18.08,22.642,,,,3323661.0,Latin America and Caribbean
3133,Uruguay,2004,,3.8,10.9968,0.934883,,13686.372969,6.566666666666666,1968864.0,1.58589142116745,,15.34,9.35,6.0214012644,75.599,0.0503938780744261,,13.2,-0.0654613081597384,6.922,15.3,45.9,0.96,0.953,16.25,22.933,,,,3321486.0,Latin America and Caribbean
3134,Uruguay,2005,,3.9,8.74586,0.880968,,17362.839378,8.633333333333333,2302739.0,1.57379964621085,,15.087,9.327,5.7197921969,75.826,0.0469641939920117,,12.5,0.0094230489955366,6.681,14.8,44.7,0.961,0.968,13.28,23.135,,,,3321799.0,Latin America and Caribbean
3135,Uruguay,2006,,3.7,8.91387,1.068346,,19579.486729,10.7,2520689.0,1.565724921841805,,14.856,9.308,6.0744517281,76.046,0.0418736079965258,,11.7,0.108436612973295,6.447,15.5,45.9,0.961,0.973,13.71,22.077,,,,3325403.0,Latin America and Caribbean
3136,Uruguay,2007,,3.1,8.49937,1.721291,,23410.566858,10.7,3122499.0,1.55765019747276,,14.661,9.296,5.8227605708,76.251,0.0429213656917985,,11.0,0.190772213415185,6.221,17.4,46.4,0.961,0.973,13.54,22.527,,,,3331753.0,Latin America and Caribbean
3137,Uruguay,2008,,2.5,9.16891,1.435136,,30366.193329,10.5,4140424.0,1.53380681969597,,14.51,9.295,6.61632868,76.437,0.0388779073073444,,10.3,0.253838055929917,6.002,15.1,45.1,0.961,0.973,17.33,22.203,,,,3340221.0,Latin America and Caribbean
3138,Uruguay,2009,,2.5,7.88701,1.596426,,31660.91491,10.900001,3570071.0,1.48969412051303,,14.402,9.305,6.7469211948,76.603,0.0384322724077861,,9.7,0.282665227743392,5.791,15.0,45.5,0.961,0.973,17.27,20.951,,,,3349676.0,Latin America and Caribbean
3139,Uruguay,2010,,2.5,7.20206,1.958541,,40284.556645,11.6,4721307.0,1.48655068700158,,14.332,9.324,6.1025108707,76.75,0.0353252138267241,,9.3,0.286095677460416,5.586,16.0,44.5,0.961,0.974,17.25,21.414,,,,3359273.0,Latin America and Caribbean
3140,Uruguay,2011,,2.5,8.82916,1.386099,,48628.994741,9.8,5676432.0,1.46897546897547,,14.291,9.349,5.9069270147,76.882,0.0351903713754688,,8.9,0.286941769207782,5.38800000000001,16.8,42.2,0.961,0.973,18.49,21.349,,,,3368926.0,Latin America and Caribbean
3141,Uruguay,2012,,2.5,8.12176,1.529195,,52699.330576,8.6,6215375.0,1.47071146028068,,14.263,9.376,7.9018045413,77.004,0.0353213486878729,,8.6,0.297840985772009,5.261,17.8,39.9,0.961,0.973,18.64,18.864,,,,3378975.0,Latin America and Caribbean
3142,Uruguay,2013,,2.5,7.6162,1.936332,,59963.430298,9.3,6240903.0,1.47392428141124,,14.233,9.401,7.6708927385,77.124,0.0368468537671579,,8.3,0.309112680350726,5.157,15.8,40.5,0.947,0.971,18.63,21.589,,,,3389436.0,Latin America and Caribbean
3143,Uruguay,2014,,2.5,6.73547,2.523654,,60484.771781,9.1,6335459.0,1.45408795832338,,14.192,9.423,7.8813353217,77.244,0.0355437672002489,,8.0,0.324100506456905,5.05500000000001,17.4,40.1,0.954,0.971,18.82,21.017,,,,3400439.0,Latin America and Caribbean
3144,Uruguay,2015,,2.5,6.13145,2.524061,,57080.759095,8.8,5164696.0,1.45480861406757,,14.134,9.44,8.5873060859,77.369,0.0366888807042565,,7.6,0.339789877002899,4.955,18.6,40.1,0.954,0.972,19.92,20.462,,,,3412013.0,Latin America and Caribbean
3145,Uruguay,2016,,2.5,5.89194,2.563446,,57236.65249,8.666666666666668,4627384.0,1.45351493607961,,14.057,9.452,7.8267850692,77.498,0.0363868552776613,,7.2,0.354761354566368,4.85599999999999,21.1,39.7,0.954,0.972,20.26,20.484,,,,3424139.0,Latin America and Caribbean
3146,Uruguay,2017,,2.5,5.10884,2.822688,,64233.966863,8.533333333333333,5191364.0,1.25844444825791,,13.963,9.461,8.2638736326,77.632,0.0348617966183798,,6.8,0.364565153230285,4.76000000000001,20.8,39.5,0.963,0.971,20.34,20.497,,,,3436645.0,Latin America and Caribbean
3147,Uruguay,2018,,2.5,5.64421,2.477955,,64515.125759,8.4,4304745.0,1.26294590991253,,13.857,9.467,12.060453021,77.77,0.0348617966183798,,6.3,0.367270798048567,4.666,21.2,39.7,0.963,0.973,20.3,20.497,,,,3449290.0,Latin America and Caribbean
3148,Uruguay,2019,,2.5,5.89962,2.430118,,61231.193299,8.3,4296315.0,1.26294590991253,,13.74,9.473,12.060453021,77.911,0.0348617966183798,,5.8,0.360034022145695,4.574,21.2,39.7,0.963,0.969,20.14,20.497,,,,3461731.0,Latin America and Caribbean
3149,Uruguay,2020,,2.5,7.48144,2.430118,,53628.838077,8.3,3513483.0,1.26294590991253,,13.616,9.477,12.060453021,78.056,0.0348617966183798,,5.3,0.345932798178836,4.485,21.2,39.7,0.96,0.945,20.14,20.497,,,,3473727.0,Latin America and Caribbean
