,Unnamed,Code,Year,Deaths,Fertility,GDP ,GenderInequality,LifeExpectancy,tertiary_education
0,14098,NOR,1831,1.0,0.6871954520844615,0.00010898412165003455,1.0,0.08673071929369003,0.0
1,14099,NOR,1832,1.0,0.6871954520844615,0.0,1.0,0.08673071929369003,0.0
2,14100,NOR,1833,1.0,0.6871954520844615,6.454806485793221e-05,1.0,0.08673071929369003,0.0
3,14101,NOR,1834,1.0,0.6871954520844615,0.00014752497781663146,1.0,0.08673071929369003,0.0
4,14102,NOR,1835,1.0,0.6871954520844615,0.0002468683584268857,1.0,0.08673071929369003,0.0
5,14103,NOR,1836,1.0,0.6871954520844615,0.0003491515979518588,1.0,0.08673071929369003,0.0
6,14104,NOR,1837,1.0,0.6871954520844615,0.00037435326916964795,1.0,0.08673071929369003,0.0
7,14105,NOR,1838,1.0,0.6871954520844615,0.00044290878574091525,1.0,0.08673071929369003,0.0
8,14106,NOR,1839,1.0,0.6871954520844615,0.0005082978904838416,1.0,0.08673071929369003,0.0
9,14107,NOR,1840,1.0,0.6871954520844615,0.0006413970791197383,1.0,0.08673071929369003,0.0
10,14108,NOR,1841,1.0,0.6871954520844615,0.0005355746884527218,1.0,0.08673071929369003,0.0
11,14109,NOR,1842,1.0,0.6871954520844615,0.00047077104944016646,1.0,0.08673071929369003,0.0
12,14110,NOR,1843,1.0,0.6871954520844615,0.0005823524641402982,1.0,0.08673071929369003,0.0
13,14111,NOR,1844,1.0,0.6871954520844615,0.0006323775942737969,1.0,0.08673071929369003,0.0
14,14112,NOR,1845,1.0,0.6871954520844615,0.0007578282816522886,1.0,0.08673071929369003,0.0
15,14113,NOR,1846,1.0,0.6871954520844615,0.0009204448808935676,1.0,0.08673071929369003,0.0
16,14114,NOR,1847,1.0,0.6871954520844615,0.00120785828942825,1.0,0.0015580368735393993,0.0
17,14115,NOR,1848,1.0,0.6871954520844615,0.0008286777004837326,1.0,0.007790184367696812,0.0
18,14116,NOR,1849,1.0,0.6871954520844615,0.0007964737727151007,1.0,0.08699039210594653,0.0
19,14117,NOR,1850,1.0,0.6871954520844615,0.0008803559611592235,1.0,0.12516229550766034,0.0
20,14118,NOR,1851,1.0,0.6871954520844615,0.0010687644502069904,1.0,0.13061542456504804,0.0
21,14119,NOR,1852,1.0,0.6871954520844615,0.0011566923292700851,1.0,0.09789665022072196,0.0
22,14120,NOR,1853,1.0,0.6871954520844615,0.0014499536258860105,1.0,0.08335497273435473,0.0
23,14121,NOR,1854,1.0,0.6871954520844615,0.0019965268605871404,1.0,0.1799532588937938,0.0
24,14122,NOR,1855,1.0,0.6871954520844615,0.0021880621543105172,1.0,0.1490521942352636,0.0
25,14123,NOR,1856,1.0,0.6871954520844615,0.0023757885361752494,1.0,0.1469748117372112,0.0
26,14124,NOR,1857,1.0,0.6871954520844615,0.002250445580252186,1.0,0.14333939236561938,0.0
