Country,Year,Region,AgriShareGDP,CreditToAgriFishForest,EmploymentRural,GDP,TotalAgri,% Soldiers,Birth Rate,Death Rate,Homicides,Life Expectancy,Maternal Death Risk,Infant Mortality,% Population Growth,% Rural Population,Civil Liberties,Freedom of Expression,% Healthcare Investment,% Employment Industry,% Education Expenditure,% Men Employment,% Women Employment,Population
Belarus,2015,Europe and Central Asia,6.28321,1.81348,,56454.77726,5292005.0,3.09423452065118,12.5,12.6,3.4536005587,73.6243902439025,0.0045282939167108,3.1,0.132853236725342,22.819,0.654,0.297,8.83,33.028,,,,9439424.0
Belarus,2016,Europe and Central Asia,6.89534,1.452334,,47723.549319,4596847.0,3.04243347675628,12.4,12.6,3.2501774893,73.8268292682927,0.0044685570751753,2.9,0.0877210878706449,22.339,0.678,0.305,10.31,32.491,,,,9445638.0
Belarus,2017,Europe and Central Asia,7.56583,1.032512,,54725.418814,5743333.0,3.04085297691659,10.8,12.6,2.5396199226,74.1292682926829,0.0042093338938038,2.7,-0.109782322950581,21.866,0.692,0.305,10.2,32.001,,,,9450233.0
Belarus,2018,Europe and Central Asia,6.59011,1.092663,,60031.035896,5537403.0,3.0535290422356,9.9,12.7,2.3908727902,74.1756097560976,0.0042093338938038,2.5,-0.213824206997671,21.405,0.693,0.314,10.31,32.001,,,,9452615.0
Belarus,2019,Europe and Central Asia,6.7845,1.049573,,64410.169473,6058253.0,3.0535290422356,9.3,12.8,2.3908727902,74.2268292682927,0.0042093338938038,2.4,-0.201786600970723,20.956,0.703,0.31,10.96,32.001,,,,9452409.0
Belarus,2020,Europe and Central Asia,6.82931,1.049573,,60258.856563,5925093.0,3.0535290422356,9.3,13.0,2.3908727902,74.2268292682927,0.0042093338938038,2.2,-0.42347525027949,20.517,0.703,0.16,10.96,32.001,,,,9449321.0
Belgium,2000,Europe and Central Asia,1.10935,4.347967,159.517,236204.351541,4917592.0,0.890918278310628,11.4,10.2,2.0618464457,77.7219512195122,0.0126640286347439,4.8,0.242517956221334,2.871,0.985,0.976,12.07,25.794,,58.24,40.04,10282046.0
Belgium,2001,Europe and Central Asia,1.10935,4.347967,194.542,236539.180857,5239250.0,0.914686451752495,11.2,10.1,2.7328160623,77.9731707317073,0.0123744601615876,4.6,0.343951157623668,2.81399999999999,0.985,0.976,12.43,25.488,,57.1,38.97,10319026.0
Belgium,2002,Europe and Central Asia,1.03314,4.347967,182.523,257169.518031,5179137.0,0.901081895931477,10.9,10.2,3.0777011483,78.0756097560976,0.0118826441384114,4.4,0.448268894821562,2.759,0.985,0.976,12.29,25.834,,56.59,39.25,10364879.0
Belgium,2003,Europe and Central Asia,1.02944,4.347967,209.472,317369.476911,6217651.0,0.931205589424609,11.0,10.3,2.2074993745,78.1292682926829,0.0115783217421528,4.3,0.418641508069053,2.70399999999999,0.985,0.976,13.31,25.021,,55.79,39.51,10419029.0
Belgium,2004,Europe and Central Asia,1.02291,4.43579,234.114,368553.016334,6440492.0,0.806266482270536,11.3,9.7,2.5572231152,78.8780487804878,0.0112601688874037,4.2,0.432788248129175,2.65000000000001,0.985,0.976,14.18,24.97,,56.29,40.58,10480118.0
Belgium,2005,Europe and Central Asia,0.840639,5.180218,206.38,385561.359001,6584376.0,0.801565348806577,11.4,9.9,2.0954054207,78.9804878048781,0.0115018036855392,4.0,0.550055708089009,2.59699999999999,0.985,0.976,13.3,24.686,,56.72,41.35,10546885.0
Belgium,2006,Europe and Central Asia,0.90727,3.766914,188.891,407897.182535,6896226.0,0.863077501338849,11.6,9.6,2.081080399,79.380487804878,0.011159615064025,4.0,0.659558214980699,2.54600000000001,0.985,0.976,13.95,24.695,,56.36,41.56,10619484.0
Belgium,2007,Europe and Central Asia,0.887525,3.404178,209.686,470300.114626,7537473.0,0.825832375508946,11.7,9.5,1.9724094505,79.7829268292683,0.0120625279921969,3.9,0.734330830765919,2.495,0.985,0.976,13.95,24.433,,57.02,42.6,10697576.0
Belgium,2008,Europe and Central Asia,0.712338,4.190488,222.581,515242.61,7676117.0,0.818254030530527,11.9,9.8,1.88333282,79.6804878048781,0.011402875252971,3.8,0.789976845480149,2.44499999999999,0.985,0.979,14.32,24.65,,56.91,43.35,10778764.0
Belgium,2009,Europe and Central Asia,0.645273,4.848818,222.112,481316.935539,6826220.0,0.824601280155789,11.8,9.6,1.7403420684,80.0341463414634,0.0113898587288281,3.7,0.804599572619861,2.39700000000001,0.985,0.979,14.4,23.453,,55.7,43.14,10859934.0
Belgium,2010,Europe and Central Asia,0.765104,4.153748,216.625,480951.629493,6920872.0,0.731158789291396,11.9,9.7,1.7278049061,80.1829268292683,0.0113471545566272,3.6,0.913639391631709,2.349,0.985,0.979,14.44,23.447,,55.87,43.65,10938735.0
Belgium,2011,Europe and Central Asia,0.648034,4.947133,241.462,522645.519184,7668500.0,0.699623128122877,11.7,9.4,1.9430063574,80.5853658536585,0.0109621573936114,3.6,0.7669014854845435,2.30200000000001,0.985,0.979,14.3,23.2,,55.47,43.66,11013860.0
Belgium,2012,Europe and Central Asia,0.781227,4.056683,785.466,496181.260258,7408898.0,0.626210989044163,11.5,9.8,1.8492867391,80.3853658536585,0.009951623160046,3.5,0.620163579337378,2.256,0.985,0.979,14.24,21.856,,55.17,43.61,11085355.0
Belgium,2013,Europe and Central Asia,0.681175,4.756499,779.269,521642.714408,8538323.0,0.756486111923633,11.3,9.8,1.8379043659,80.5878048780488,0.010355699545141,3.4,0.471340143966627,2.211,0.985,0.979,14.33,21.732,,54.51,43.87,11154008.0
Belgium,2014,Europe and Central Asia,0.637836,5.071448,772.281,534678.075827,7389232.0,0.754501474187521,11.2,9.3,1.8714534287,81.2878048780488,0.009712184464731,3.3,0.44392928847521,2.167,0.985,0.979,14.54,21.393,,53.88,44.26,11221225.0
Belgium,2015,Europe and Central Asia,0.686414,4.778511,739.345,462149.679344,5738158.0,0.726799694004332,10.8,9.8,2.0375744678,80.9926829268293,0.0094563339233339,3.3,0.579446241677791,2.124,0.982,0.979,14.74,21.293,,53.53,44.28,11287931.0
Belgium,2016,Europe and Central Asia,0.628434,5.048027,776.106,475739.588765,5810879.0,0.675281905221987,10.8,9.5,1.532444627,81.4390243902439,0.0095362221821437,3.3,0.506300002451376,2.081,0.982,0.979,15.66,21.286,,53.99,44.16,11354407.0
Belgium,2017,Europe and Central Asia,0.665183,4.651148,714.285,502764.720556,6328725.0,0.635223878700824,10.5,9.6,1.6900542148,81.4926829268293,0.0089016880971209,3.3,0.385228018372369,2.039,0.982,0.976,16.02,21.196,,53.99,44.16,11419752.0
Belgium,2018,Europe and Central Asia,0.565289,5.337735,705.035,543273.794572,6762732.0,0.618890665006861,10.4,9.7,1.6900542148,81.5951219512195,0.0089016880971209,3.4,0.455184695275022,1.999,0.982,0.976,15.84,21.196,,53.99,44.16,11482180.0
Belgium,2019,Europe and Central Asia,0.626246,4.90476,675.691,535288.71524,6648467.0,0.618890665006861,10.2,9.5,1.6900542148,81.9951219512195,0.0089016880971209,3.4,0.540461327098122,1.959,0.982,0.975,15.71,21.196,,53.99,44.16,11539326.0
Belgium,2020,Europe and Central Asia,0.719008,4.90476,699.178,521861.292587,6598191.0,0.618890665006861,9.9,9.5,1.6900542148,80.7951219512195,0.0089016880971209,3.4,0.47983828253632,1.92100000000001,0.978,0.975,15.71,21.196,,53.99,44.16,11589616.0
Bosnia and Herzegovina,2000,Europe and Central Asia,8.91837,,,5567.774043,433346.0,5.47285858205435,9.966,8.289,2.6391723555,74.403,0.024982901623052,8.7,0.208765696717053,57.616,0.826,0.761,7.25,27.524,,,,3751176.0
Bosnia and Herzegovina,2001,Europe and Central Asia,8.91837,,,5800.616582,457094.0,1.73239793469293,9.966,8.341,2.1834561128,74.637,0.0217691672082021,8.4,0.115576918266045,57.302,0.826,0.767,8.6,27.322,,,,3755514.0
Bosnia and Herzegovina,2002,Europe and Central Asia,8.57043,,,6728.219502,477405.0,1.43076816352957,9.966,8.437,2.3940060473,74.803,0.0193452581459858,8.2,0.103128419446988,56.986,0.835,0.76,9.32,27.024,,,,3759389.0
Bosnia and Herzegovina,2003,Europe and Central Asia,7.78234,,,8498.893383,577505.0,1.35589406428525,9.608,8.565,2.10025083715,74.941,0.0184709793552112,8.1,0.0741866623544378,56.67,0.848,0.76,11.59,27.3,,,,3762179.0
Bosnia and Herzegovina,2004,Europe and Central Asia,8.52055,,,10156.541358,878077.0,1.73239918519492,9.372,8.722,1.806495627,75.068,0.0180774822745458,7.9,0.0535450488075259,56.352,0.838,0.76,11.32,26.851,,,,3764194.0
Bosnia and Herzegovina,2005,Europe and Central Asia,8.29739,,,11222.796203,806028.0,0.87414625049535,9.255,8.899,1.8590658141,75.198,0.0162485878755026,7.8,0.0302276666197896,56.035,0.847,0.76,10.81,27.021,,,,3765332.0
Bosnia and Herzegovina,2006,Europe and Central Asia,8.05428,,,12864.842266,873171.0,0.656867660872364,9.23,9.086,1.9386937241,75.342,0.0160873686781749,7.5,0.00239019890982,55.718,0.841,0.76,10.96,26.45,,,,3765422.0
Bosnia and Herzegovina,2007,Europe and Central Asia,7.70492,,,15778.737138,1072682.0,0.644493696493596,9.251,9.271,1.7540171644,75.498,0.0159866013192379,7.2,-0.069897068723128,55.399,0.842,0.76,11.33,27.045,,,,3762791.0
Bosnia and Herzegovina,2008,Europe and Central Asia,7.20726,,,19112.80123,1391813.0,0.632721398004959,9.276,9.446,1.7580024404,75.665,0.0143755403324735,6.9,-0.226950769031907,55.08,0.852,0.757,10.92,27.283,,,,3754261.0
Bosnia and Herzegovina,2009,Europe and Central Asia,7.07661,,,17613.946142,1234700.0,0.745199742699304,9.284,9.606,1.9004562433,75.844,0.0145549612907608,6.6,-0.48906629557899,54.761,0.849,0.759,12.52,28.796,,,,3735945.0
Bosnia and Herzegovina,2010,Europe and Central Asia,6.79674,,,17176.320803,1200717.0,0.737378913207915,9.256,9.747,1.5112760081,76.031,0.013743789035514,6.3,-0.818853335966774,54.442,0.846,0.757,12.6,28.67,,,,3705478.0
Bosnia and Herzegovina,2011,Europe and Central Asia,6.75774,,,18644.239021,1356606.0,0.748418035810562,9.188,9.87,1.3929961791,76.219,0.0131611840120433,6.0,-1.20286774011291,54.122,0.846,0.757,13.38,29.01,,,,3661173.0
Bosnia and Herzegovina,2012,Europe and Central Asia,6.13767,,,17226.736264,1258447.0,0.747620963291811,9.087,9.981,1.747586389,76.401,0.0133034115348951,5.8,-1.54695841535682,53.801,0.846,0.757,13.88,28.469,,,,3604972.0
Bosnia and Herzegovina,2013,Europe and Central Asia,6.84137,,,18179.104674,1441674.0,0.761977192934077,8.963,10.088,1.2984820745,76.569,0.0134066101694373,5.6,-1.74536474373628,53.481,0.84,0.753,14.79,28.8,,,,3542598.0
Bosnia and Herzegovina,2014,Europe and Central Asia,5.95105,,,18558.731204,1090687.0,0.75684948786518,8.818,10.194,1.4359126345,76.723,0.013605504989518,5.5,-1.72230731218996,53.16,0.852,0.743,14.43,30.003,,,,3482106.0
Bosnia and Herzegovina,2015,Europe and Central Asia,6.23818,,,16211.618368,1031415.0,0.769737160417623,8.655,10.305,1.6621167436,76.865,0.0127582938254642,5.4,-1.52630451114807,52.827,0.852,0.743,14.98,30.39,,,,3429362.0
Bosnia and Herzegovina,2016,Europe and Central Asia,6.36938,,,16912.957666,1097021.0,0.779422069669941,8.477,10.427,1.3288985528,76.998,0.0124572257307206,5.3,-1.26472845809142,52.482,0.844,0.748,15.63,30.356,,,,3386263.0
Bosnia and Herzegovina,2017,Europe and Central Asia,5.60186,,,18080.610875,925376.0,0.82767753683165,8.293,10.563,1.2531575094,77.128,0.0122550729458053,5.3,-1.03088019890592,52.124,0.84,0.735,15.47,30.357,,,,3351534.0
Bosnia and Herzegovina,2018,Europe and Central Asia,5.88545,,,20183.688191,1171536.0,0.795657679271147,8.111,10.712,1.1733102602,77.262,0.0122550729458053,5.2,-0.827063451812447,51.755,0.766,0.685,15.14,30.357,,,,3323929.0
Bosnia and Herzegovina,2019,Europe and Central Asia,5.5978,,,20202.636114,1121860.0,0.795657679271147,7.938,10.877,1.1733102602,77.401,0.0122550729458053,5.1,-0.692266996375143,51.374,0.782,0.683,15.41,30.357,,,,3300998.0
Bosnia and Herzegovina,2020,Europe and Central Asia,6.20464,,,19801.302919,1270136.0,0.795657679271147,7.778,11.054,1.1733102602,77.545,0.0122550729458053,4.9,-0.613297985300864,50.98,0.768,0.674,15.41,30.357,,,,3280815.0
Bulgaria,2000,Europe and Central Asia,10.6033,0.221612,,13245.999694,1632659.0,3.31093746954185,9.0,14.1,4.1510631911,71.6634146341463,0.0224144650059633,14.4,-0.493896416633318,31.101,0.907,0.884,8.51,32.86,,46.9,37.6,7997951.0
Bulgaria,2001,Europe and Central Asia,10.6033,0.205402,,14183.449354,1520979.0,3.17245318707555,8.5,14.0,3.8836420493,71.7682926829268,0.0214645595812445,13.8,-0.5933021569673886,30.834,0.907,0.883,9.47,32.767,,44.9,37.68,7930700.0
Bulgaria,2002,Europe and Central Asia,9.7107,0.197474,,16403.038072,1601568.0,2.99489989605592,8.5,14.4,3.2417004206,71.8658536585366,0.0202180886111981,13.2,-0.6927078973014593,30.476,0.919,0.887,10.74,32.706,,45.49,38.05,7866242.0
Bulgaria,2003,Europe and Central Asia,9.0955,0.293916,,21144.95571,1797959.0,2.53764900851068,8.7,14.4,3.1649194688,72.0658536585366,0.0200981040640194,12.5,-0.79211363763553,30.121,0.919,0.887,11.33,32.13,,47.62,38.87,7804306.0
Bulgaria,2004,Europe and Central Asia,8.45214,0.336224,,26157.746657,2758124.0,2.50584746876977,9.1,14.3,3.150570137,72.5634146341463,0.0206570165388612,11.8,-0.754796951273604,29.767,0.92,0.882,10.83,33.001,,49.13,40.16,7744630.0
Bulgaria,2005,Europe and Central Asia,7.28373,0.339305,,29868.626122,2122519.0,2.55010888964959,9.3,14.8,2.5887983865,72.5609756097561,0.0206957532821138,11.0,-0.752977445493645,29.416,0.92,0.868,11.17,34.242,,49.72,40.03,7686964.0
Bulgaria,2006,Europe and Central Asia,6.09624,0.390671,,34380.520758,2250234.0,2.18055203436783,9.7,14.9,2.4374198993,72.6121951219512,0.020099075449137,10.3,-0.759505915531059,29.068,0.924,0.874,10.79,34.55,,51.76,42.04,7631020.0
Bulgaria,2007,Europe and Central Asia,4.65465,0.503103,,44403.554809,2710332.0,2.13473782003989,10.0,15.0,2.3361170962,72.6634146341463,0.0194194810884233,9.9,-0.735282283991309,28.722,0.92,0.87,9.11,35.599,,54.38,44.01,7576675.0
Bulgaria,2008,Europe and Central Asia,5.87427,0.377177,,54438.256447,4216871.0,2.09679592807822,10.4,14.8,2.285992554,72.9634146341463,0.0186405740946368,9.5,-0.70192274454598,28.378,0.923,0.88,9.39,36.427,,56.49,45.54,7524084.0
Bulgaria,2009,Europe and Central Asia,4.23776,0.492599,,52023.838439,3048659.0,1.86538657612814,10.3,14.5,2.007089307,73.4121951219512,0.0183153082285224,9.3,-0.644281362547054,28.037,0.901,0.88,9.04,35.192,,54.88,44.37,7473509.0
Bulgaria,2010,Europe and Central Asia,4.01105,0.520724,,50682.362497,3567098.0,1.91189393269688,10.2,14.9,1.9932630403,73.5121951219512,0.0186002202156643,9.0,-0.658275446635908,27.698,0.895,0.843,10.85,33.355,,52.98,43.18,7425011.0
Bulgaria,2011,Europe and Central Asia,4.64342,0.506656,,57679.917049,4464369.0,1.41927945612491,9.6,14.7,1.7347342035,74.1634146341463,0.0174658277968393,8.7,-0.641228920515067,27.362,0.895,0.835,11.41,31.36,,51.08,42.43,7378652.0
Bulgaria,2012,Europe and Central Asia,4.40876,0.588543,,54299.070333,4368325.0,1.41527189078529,9.5,15.0,1.9225506602,74.3146341463415,0.0156855061527914,8.2,-0.579220596364389,27.025,0.89,0.824,11.18,31.323,,50.79,42.64,7334007.0
Bulgaria,2013,Europe and Central Asia,4.48405,0.608066,,55811.387337,4774580.0,1.40454901653359,9.2,14.4,1.4951800334,74.8609756097561,0.0152554042988931,7.8,-0.559647217410859,26.687,0.878,0.798,10.71,30.187,,51.36,42.81,7290092.0
Bulgaria,2014,Europe and Central Asia,4.52389,0.693505,,57082.655934,4598744.0,1.40755125956495,9.4,15.1,1.5733582421,74.4658536585366,0.0158296222942597,7.3,-0.568389264052903,26.349,0.882,0.792,10.36,30.187,,52.7,43.56,7245648.0
Bulgaria,2015,Europe and Central Asia,4.02406,0.890823,,50782.022217,3692080.0,1.41874817219943,9.2,15.3,1.7500634398,74.6146341463415,0.0151349718170364,6.9,-0.638069468160719,26.01,0.868,0.778,10.21,29.929,,54.14,44.47,7199739.0
Bulgaria,2016,Europe and Central Asia,4.02567,0.930317,,53952.631207,3641036.0,0.958830924717375,9.1,15.1,1.1045941609,74.8121951219512,0.0149287479157795,6.5,-0.701382097841331,25.671,0.865,0.778,11.83,29.677,,54.64,44.34,7151948.0
Bulgaria,2017,Europe and Central Asia,4.03605,0.991057,,59200.845118,3826273.0,0.923316206314113,9.0,15.5,1.4502033945,74.8146341463415,0.014188997025407,6.1,-0.730443175298289,25.331,0.864,0.727,11.84,29.381,,54.64,44.34,7102452.0
Bulgaria,2018,Europe and Central Asia,3.37127,1.169787,,66361.759159,4086839.0,1.11046530149058,8.9,15.4,1.3046665939,74.9634146341464,0.014188997025407,5.8,-0.722080405222853,24.992,0.857,0.722,11.58,29.381,,54.64,44.34,7051610.0
Bulgaria,2019,Europe and Central Asia,3.19394,1.240751,,68913.754204,3997292.0,1.11046530149058,8.8,15.5,1.3046665939,75.1121951219512,0.014188997025407,5.5,-0.703905641117455,24.653,0.857,0.721,11.6,29.381,,54.64,44.34,7000117.0
Bulgaria,2020,Europe and Central Asia,3.41329,1.240751,,69887.997669,3654345.0,1.11046530149058,8.5,15.5,1.3046665939,73.6073170731707,0.014188997025407,5.1,-0.60024151846542,24.314,0.87,0.707,11.6,29.381,,54.64,44.34,6948445.0
Croatia,2000,Europe and Central Asia,4.98078,,4.165,27074.5549,794921.0,5.09587562027149,9.8,11.2,2.2809008429,72.8078048780488,0.0154668852147526,7.2,-0.986434858645568,46.572,0.926,0.929,13.8,28.875,,,,4428075.0
Croatia,2001,Europe and Central Asia,4.98078,,4.165,27074.5549,882627.0,3.59675481085704,9.2,11.2,1.837537627,74.5129268292683,0.0139678629391744,6.9,-0.463781783720399,46.358,0.926,0.931,11.93,29.158,,,,4408073.0
Croatia,2002,Europe and Central Asia,4.89081,,4.165,27074.5549,972095.0,3.25741596133821,9.0,11.4,1.6606753443,74.7173170731707,0.0141088708577299,6.6,0.0588712912047699,46.19,0.926,0.925,9.66,30.033,,,,4395802.0
Croatia,2003,Europe and Central Asia,3.97302,,6.727,34985.755464,1021335.0,1.63434588489748,8.9,11.8,1.5721446947,74.6139024390244,0.0139337222901971,6.3,0.0284699231131846,46.021,0.923,0.932,10.33,30.252,,,,4388909.0
Croatia,2004,Europe and Central Asia,4.46017,,5.115,41958.834276,1279457.0,1.55013685124835,9.1,11.2,1.8933012947,75.520243902439,0.0141341220559667,6.1,0.0279042785156658,45.853,0.923,0.909,10.71,29.946,,,,4383877.0
Croatia,2005,Europe and Central Asia,3.90363,,4.39,45780.241032,1352965.0,1.60130418477604,9.563,11.656,1.5531972337,75.2446341463415,0.0133501872418215,5.8,0.128732789322745,45.685,0.921,0.897,12.52,28.628,,,,4378066.0
Croatia,2006,Europe and Central Asia,4.01995,,6.012,50860.794017,1457127.0,1.09275115714542,9.33,11.341,1.6930608756,75.8368292682927,0.0131781494372055,5.5,0.0235231237565747,45.517,0.921,0.897,12.68,29.348,,,,4370782.0
Croatia,2007,Europe and Central Asia,3.72666,,8.255,60542.667657,1823928.0,1.08431364753301,9.4,11.798,1.4212272205,75.7056097560976,0.0135660473310715,5.3,-0.0218526602655707,45.349,0.923,0.898,14.01,30.823,,,,4362427.0
Croatia,2008,Europe and Central Asia,3.9801,,4.594,70750.656061,2198796.0,1.13331434173239,9.9,11.8,1.6311943168,75.9121951219512,0.0139860203270304,5.1,-0.0118794578559279,45.181,0.923,0.909,14.02,30.817,,,,4352639.0
Croatia,2009,Europe and Central Asia,4.04307,,3.094,63084.00459,1739015.0,1.11485712280151,10.1,11.8,1.1287043096,76.1682926829268,0.0135688410929716,4.9,-0.10502751669287,45.013,0.932,0.904,13.74,29.264,,,,4341261.0
Croatia,2010,Europe and Central Asia,3.69768,,4.114,60426.02046,1782196.0,1.12888642670862,9.8,11.8,1.4324783979,76.4756097560976,0.0135722527258185,4.7,-0.226821270818422,44.845,0.94,0.922,13.81,27.583,,,,4328163.0
Croatia,2011,Europe and Central Asia,3.68032,,2.81,63169.915397,2027334.0,1.15154675119873,9.6,11.9,1.1360743484,76.7756097560976,0.0135804191391151,4.5,-0.345264228485821,44.678,0.94,0.941,12.89,28.069,,,,4313098.0
Croatia,2012,Europe and Central Asia,3.34008,,648.04,57192.343482,1891865.0,1.05387426821774,9.8,12.1,1.1871870395,76.9243902439024,0.0124050432570872,4.4,-0.305655944795909,44.494,0.94,0.943,13.17,28.126,,,,4295869.0
Croatia,2013,Europe and Central Asia,3.50313,,615.387,58889.089724,1785357.0,1.06591091492777,9.4,11.8,1.0756225809,77.1268292682927,0.0126639293083584,4.3,-0.278509062850129,44.294,0.932,0.914,11.35,27.866,,,,4276593.0
Croatia,2014,Europe and Central Asia,2.98807,,613.218,58330.297703,1596226.0,1.03700709673552,9.3,12.0,0.84596046827,77.4780487804878,0.0117689760800587,4.3,-0.407343184777633,44.077,0.93,0.906,11.44,27.233,,,,4255518.0
Croatia,2015,Europe and Central Asia,3.0109,,593.272,50163.190862,1399157.0,0.982820509424216,8.9,12.9,0.87411059247,77.2756097560976,0.0116575156963845,4.2,-0.824099163913538,43.845,0.93,0.906,11.55,27.066,,,,4232874.0
Croatia,2016,Europe and Central Asia,3.11039,,559.97,52295.153429,1536325.0,1.0145093985682,9.0,12.3,1.0454755738,78.0219512195122,0.0097778215124531,4.1,-0.69838345731273,43.597,0.914,0.822,11.91,26.965,,,,4208611.0
Croatia,2017,Europe and Central Asia,2.93579,,570.475,56214.432403,1503890.0,0.988287692743552,8.9,13.0,1.0997294426,77.8268292682927,0.01100773108763,4.1,-1.20061016480925,43.333,0.908,0.787,12.36,26.809,,,,4182846.0
Croatia,2018,Europe and Central Asia,2.85561,,568.635,62247.878363,1605299.0,1.01402078742614,9.0,12.9,0.57742179724,78.0707317073171,0.01100773108763,4.0,-0.893486927711056,43.053,0.912,0.786,12.25,26.809,,,,4156407.0
Croatia,2019,Europe and Central Asia,2.77985,,607.352,62246.204386,1494196.0,1.01402078742614,8.9,12.7,0.57742179724,78.4243902439025,0.01100773108763,3.9,-0.554146739042888,42.758,0.912,0.794,12.07,26.809,,,,4130299.0
Croatia,2020,Europe and Central Asia,3.27417,,629.357,57203.783669,1647952.0,1.01402078742614,8.9,12.7,0.57742179724,77.7243902439024,0.01100773108763,3.9,-0.433210220837755,42.447,0.912,0.81,12.07,26.809,,,,4105268.0
